ner_tags,tokens,lnt,lnn
"['B-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O']","['олександр', 'шапаренко', 'виступав', 'на', 'трьох', 'олімпіадах.']",6,6
"['B-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['андреа', 'пізано', '(1290', '—', '1348)', '—', 'італійський', 'архітектор', 'та', 'скульптор,', 'представник', 'флорентійської', 'школи.']",13,13
"['B-OtherPER', 'I-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['нероччо', 'де', 'ланді', '(італ.', 'neroccio', ""de'"", 'landi;', '1447', '—', '1500)', '—', 'італійський', 'художник', 'та', 'скульптор', 'раннього', 'відродження,', 'представник', 'сієнської', 'школи.']",20,20
"['B-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['чахундордж', '(1634—1698)', '—', '5-й', 'тушету-хан', 'монголів', 'у', 'халхці', 'в', '1655—1698', 'роках.']",11,11
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['українські', 'зменшені', 'форми', '—', 'павлусь,', 'павлусько,', 'павлусенько,', 'павлусик,', 'павлусичок,', 'павлунь,', 'павлуня,', 'павлуньо,', 'павлик,', 'павличко,', 'павлонько,', 'павлій,', 'павлиш,', 'павлуша,', 'павлушка,', 'пава,', 'павка,', 'паша.']",22,22
"['B-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['аріель', 'кастро', '(англ.', 'ariel', 'castro;', '10', 'липня', '1960,', 'клівленд,', 'огайо', '—', '3', 'вересня', '2013,', 'орієнт,', 'огайо)', '—', 'американський', 'злочинець,', 'визнаний', 'винним', 'у', 'викраденні,', 'незаконному', 'багаторічному', 'утримуванні', 'та', 'регулярному', 'зґвалтуванні', 'трьох', 'жінок', '—', 'аманди', 'беррі', '(англ.', 'amanda', 'berry),', 'джини', 'діджізус', '(англ.', 'gina', 'dejesus)', 'та', 'мішель', 'найт', '(англ.', 'michelle', 'knight),', '—', 'а', 'також', 'триразовому', 'вбивстві', 'ненароджених', 'дітей', 'шляхом', 'жорстокого', 'побиття', 'однієї', 'з', 'вагітних', 'від', 'нього', 'полонянок', '(найт).']",65,65
"['B-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['джейн', 'марсе', '(до', 'заміжжя', 'галдіманд;', 'англ.', 'jane', 'marcet;', '1', 'січня', '1769(17690101)-28', 'червня', '1858(18580628))', '—', 'британська', 'хімік,', 'економістка,', 'авторка', 'підручників', 'хімії', '«бесіди', 'про', 'хімію,', 'в', 'яких', 'основи', 'цієї', 'науки', 'доступно', 'подані', 'і', 'ілюстровані', 'експериментами»', '(1805)', 'та', 'політекономії', '«бесіди', 'про', 'політичну', 'економію»', '(1817).']",41,41
"['O', 'O', 'O', 'O', 'O', 'O', 'B-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['абу', 'наср', 'мухаммед', 'ібн', 'тархан', 'ат-туркі', 'аль-фарабі', '(870—950)', '—', 'великий', 'науковець', 'і', 'філософ,', 'систематизатор', 'східного', 'перипателізму', '(аристотелізм),', 'представник', 'етико-філософського', 'напрямку.']",20,20
"['B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O']","['католицька', 'церква', 'представлена', 'у', 'польщі', 'чотирма', 'гілками', '—', 'це', 'римо-католицька', 'церква,', 'українська', 'греко-католицька', 'церква,', 'неоунійна', 'церква', 'та', 'вірменська', 'католицька', 'церква.']",20,20
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'B-ORG', 'O', 'O', 'O', 'O']","['трибуна́л', '(від', 'лат.', 'tribunal', '—', 'підвищення', 'для', 'магістрата,', '«крісло»)', '—', 'назва', 'спеціальних', 'судів', 'у', 'деяких', 'країнах', '(наприклад,', 'адміністративний,', 'конституційний,', 'військовий)', 'або', 'спеціальних', 'міжнародних', 'судових', 'органів', '(наприклад,', 'нюрнберзький', 'міжнародний', 'трибунал,', 'міжнародний', 'трибунал', 'оон', 'з', 'морського', 'права).']",35,35
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O']","['у', 'березні', '2015', 'компанія', 'google', 'представила', 'оновлену', 'стратегію', 'просування', 'dart,', 'у', 'котрій', 'вирішено', 'не', ""прив'язувати"", 'dart', 'до', 'браузеру', 'і', 'відмовитися', 'від', 'ідеї', 'інтеграції', 'віртуальної', 'машини', 'dart', 'у', 'chrome.']",28,28
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG']","['краві́ль', '(фр.', 'crasville)', '—', 'муніципалітет', 'у', 'франції,', 'у', 'регіоні', 'нормандія,', 'департамент', 'манш.']",12,12
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O']","['пусанський', 'міжнародний', 'фінансовий', 'центр/банк', 'пусана', '(кор.', '국제', '금융', '센터', '·', '부산', '은행)', '—', 'станція', 'другої', 'лінії', 'пусанського', 'метрополітену.']",18,18
"['B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['управління', 'грошового', 'обігу', 'аоминя', '(порт.', 'autoridade', 'monetária', 'de', 'macau,', 'кит.', '澳門金融管理局)', '—', 'структурний', 'підрозділ', 'адміністрації', 'спеціального', 'адміністративного', 'району', 'макао,', 'що', 'виконує', 'окремі', 'функції', 'центрального', 'банку.']",25,25
"['B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['стортинг', '(норв.', 'stortinget,', 'букв.', '«велике', 'зібрання»)', '—', 'парламент', 'норвегії.']",9,9
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O']","['успе́нська', 'старообрядницький', 'чоловічий', 'монастир', '—', 'колишній', 'чоловічий', 'монастир', 'старообрядників,', 'що', 'існував', 'у', 'місті', 'черкаси.']",14,14
"['O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['сумітомо', '(англ.', 'sumitomo', 'group,', 'яп.', '住友グループ)', '—', 'одна', 'з', 'найбільших', 'японських', 'кейрецу.']",12,12
"['B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['бюро', 'перепису', 'населення', 'сша', '(англ.', 'united', 'states', 'census', 'bureau,', 'bureau', 'of', 'the', 'census)', '—', 'урядове', 'агенство,', 'на', 'яке', 'покладена', 'відповідальність', 'за', 'організацію', 'та', 'проведення', 'перепису', 'населення', 'в', 'сполучених', 'штатах', 'америки.']",30,30
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG']","['сини', 'владислава', 'поділили', 'князівство', 'серед', 'себе;', 'це', 'привело', 'до', 'створення', ""роз'єднаних"", 'сілезьких', 'князівств.']",13,13
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG']","['у', '1991', 'бренд', 'скоротив', 'назву', 'до', 'абревіатури', 'kfc.']",8,8
"['O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['завод', '«червоний', 'екскаватор»', '(прат', '«атек»)', '—', 'машинобудівний', 'завод', 'у', 'києві.']",10,10
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O']","['через', 'великий', 'політичний', 'і', 'економічний', 'глобальний', 'уплив,', 'європейський', 'союз', 'розглядають', 'однією', 'з', 'потенційних', 'наддержав.']",14,14
"['B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['société', 'des', 'avions', 'marcel', 'bloch', '—', 'французька', 'компанія,', 'виробник', 'військових', 'і', 'цивільних', 'літаків.']",13,13
"['B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['louis', 'vuitton', '(вимовляється', 'луї', 'віттон)', '—', 'французький', 'дім', 'моди,', 'що', 'спеціалізується', 'на', 'виробництві', 'валіз', 'і', 'сумок,', 'модного', 'одягу', 'і', 'аксесуарів', 'класу', '«люкс»', 'під', 'однойменною', 'торговельною', 'маркою.']",26,26
"['B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['новокраматорський', 'машинобудівний', 'завод,', 'ат', '—', 'величезний', 'завод', 'в', 'україні,', 'розташований', 'в', 'місті', 'краматорську,', 'донецька', 'область.']",15,15
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O']","['західна', 'сахара', 'й', 'інші', 'маленькі', 'держави', 'не', 'приєдналися', 'до', 'оон', 'через', 'їх', 'невизнання.']",13,13
"['O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['«блок', 'ю́лії', 'тимоше́нко»', '(бют)', '—', 'український', 'політичний', 'альянс,', 'створений', 'у', 'листопаді', '2001', 'року', 'на', 'базі', 'форуму', 'національного', 'порятунку', '(фнп)', '—', 'громадського', ""об'єднання,"", 'що', 'було', 'створено', '9', 'лютого', '2001', 'року', 'за', 'ініціативою', 'юлії', 'тимошенко.']",33,33
"['B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['товариство', '«просвіта»', '(1868—1939)', '—', 'громадська', 'організація,', 'утворена', '1868', 'року', 'у', 'львові', 'з', 'метою', 'культурно-наукового', 'розвитку,', 'консолідації', 'народної', 'спільноти', 'та', 'піднесення', 'національної', 'свідомості', 'українського', 'народу.']",24,24
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG']","['наґа́но', '(яп.', '長野市,', 'ながのし,', 'мфа:', '[nagano', 'ɕi̥])', '—', 'місто', 'в', 'японії,', 'в', 'префектурі', 'наґано.']",14,14
"['B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['християнсько-демократичний', 'заклик', '(нід.', 'christen-democratisch', 'appèl,', 'cda)', '—', 'нідерландська', 'християнсько-демократична', 'партія.']",10,10
"['B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['командування', 'освіти', 'та', 'тренувань', 'повітряних', 'сил', 'сша', '(англ.', 'air', 'education', 'and', 'training', 'command,', 'aetc)', '—', 'одне', 'з', '10', 'головних', 'командувань', 'повітряних', 'сил', 'сша,', 'основним', 'призначенням', 'якого', 'є', 'набір,', 'комплектування,', 'тренування', 'та', 'освіта', 'особового', 'складу', 'пс', 'для', 'забезпечення', 'повітряної', 'моці', 'сша.']",40,40
"['B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O']","['юнеско', 'має', 'видавництво', 'office', 'des', 'presses', 'de', ""l'unesco"", '(різними', 'мовами),', 'в', 'якому', ""з'являються"", '26', 'періодичних', 'видань,', 'серед', 'них', ""«кур'єр"", 'юнеско»', '(35', 'мовами),', '«культури»,', '«музеум»,', '«перспективи', 'освіти»', 'та', 'ін.', 'україна', 'є', 'членом', 'юнеско', 'від', '1954.']",34,34
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['пероністський', 'рух', 'монтонеро', '(ісп.', 'movimiento', 'peronista', 'montonero)', 'або', 'просто', 'монтонерос', '(montoneros)', '—', 'аргентинська', 'націонал-революційна', 'пероністська', 'партизанська', 'організація,', 'що', 'найбільш', 'активно', 'діяла', 'в', 'період', '1960-х', 'і', '1970-х', 'років.']",27,27
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['націона́льний', 'фронт', 'ви́зволення', 'півде́нного', ""в'єтна́му"", ""(в'єт."", 'mặt', 'trận', 'dân', 'tộc', 'giải', 'phóng', 'miền', 'nam', 'việt', 'nam)', 'відомий', 'також', 'під', 'назвою', ""в'єтконг"", ""(в'єт."", 'việt', 'cộng)', '—', 'військово-політична', 'організація', 'в', 'південному', ""в'єтнамі"", 'у', '1960—1977', 'роках,', 'що', 'була', 'однією', 'з', 'воюючих', 'сторін', 'у', ""в'єтнамській"", 'війні.']",42,42
"['O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['ширина', 'колії', 'метрополітену', 'неоднакова', 'в', 'різних', 'країнах:', 'зазвичай', 'відповідає', 'прийнятій', 'ширині', 'колії', 'залізниці.']",13,13
"['B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['організована', 'злочинність', 'як', 'суспільне', 'явище,', 'а', 'також', 'її', 'визначення', 'як', 'терміну', 'виникло', 'приблизно', 'в', '1920-х', 'роках']",16,16
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O']","['принципи', 'п.', 'були', 'піддані', 'критиці', 'в.', 'леніним', 'у', 'проєкті', 'резолюції', '«про', 'пролетарську', 'культуру»', '(1920),', 'промові', 'на', '3-му', ""з'їзді"", 'російської', 'комуністичної', 'спілки', 'молоді', '(1920),', 'замітках', 'стосовно', 'статті', 'в.', 'плетньова', '(1922)', 'та', 'цк', 'ркп(б)', '«про', 'пролеткульт»', '(1920).']",35,35
"['B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O']","['руська', 'національно-автономна', 'партія', '—', 'москвофільська', 'політична', 'партія', 'у', 'чехо-словаччині.']",9,9
"['B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['світова', 'організація', 'торгівлі', '(сот)', '(англ.', 'world', 'trade', 'organization,', 'wto)', '—', 'міжнародна', 'організація,', 'яка', 'почала', 'діяти', '1', 'січня', '1995', 'року', 'задля', 'лібералізації', 'міжнародної', 'торгівлі', 'та', 'регулювання', 'торгово-політичних', 'відносин', 'країн-членів.']",28,28
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['визнаний', 'як', 'один', 'з', 'провідних', 'університетів', 'світу', 'як', 'в', 'галузі', 'освіти,', 'так', 'і', 'в', 'науковій', 'діяльності,', 'так,', 'в', 'рейтингу', 'найкращих', 'університетів', 'світу', 'газети', 'times', '2011', 'року', 'кінгс-коледж', 'посів', '7-ме', 'місце', 'серед', 'європейських', 'вишів', 'і', '27-ме', 'у', 'світі.']",37,37
"['O', 'O', 'O', 'O', 'B-ORG', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['джефф', 'джарретт', 'є', 'віце-президентом', 'tna.', 'tna', 'є', 'одним', 'з', 'найпопулярніших', 'реслінг-промоушенов', 'у', 'світі,', 'шоу', 'транслюється', 'на', 'всіх', 'материках,', 'крім', 'антарктиди.']",20,20
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O']","['це', 'стаття', 'про', 'британську', 'телеком', 'компанію,', 'якщо', 'ви', 'шукаєте', 'про', 'оператора', 'мобільного', ""зв'язку"", 'в', 'україні,', 'який', 'працює', 'під', 'брендом', 'цієї', 'компанії,', 'див.', 'статтю', 'vodafone', 'україна.']",25,25
"['B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['парі', 'сен-жермен', '(скорочено', 'псж,', 'фр.', 'paris', 'saint-germain,', 'psg)', '—', 'французький', 'футбольний', 'клуб', 'з', 'міста', 'парижа,', 'домашнім', 'стадіоном', 'якого', 'є', 'парк', 'де', 'пренс.']",22,22
"['B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['міжнародний', 'астрономічний', 'союз', '(мас,', 'англ.', 'international', 'astronomical', 'union,', 'iau)', '—', 'організація,', 'що', ""об'єднує"", 'астрономічні', 'співтовариства', 'всього', 'світу.']",17,17
"['B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['нато', 'зараз', 'визнає', 'боснію', 'і', 'герцеговину,', 'яка', 'отримала', 'план', 'дій', 'щодо', 'членства', 'в', 'нато', 'в', 'грудні', '2018,', 'грузію', 'та', 'україну', 'як', 'кандидатів', 'на', 'членство', 'в', 'альянсі.']",26,26
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['щоб', 'послабити', 'напруженість', 'у', 'відносинах', 'з', 'кнр,', 'гоміндан', 'з', '2008', 'року', 'схвалив', 'політику', '«трьох', 'ні»,', 'визначену', 'ма', 'їнцзю,', 'а', 'саме:', 'ні', ""об'єднання,"", 'ні', 'незалежності', 'і', 'ні', 'застосування', 'сили.']",28,28
"['O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O']","['управління', 'чорноморського', 'морського', 'пароплавства', 'розташоване', 'в', 'києві.']",7,7
"['B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['вища', 'рада', 'правосуддя', '(врп)', '—', 'колегіальний,', 'незалежний', 'конституційний', 'орган', 'державної', 'влади', 'та', 'суддівського', 'врядування,', 'який', 'діє', 'в', 'україні', 'на', 'постійній', 'основі', 'для', 'забезпечення', 'незалежності', 'судової', 'влади,', 'її', 'функціонування', 'на', 'засадах', 'відповідальності,', 'підзвітності', 'перед', 'суспільством,', 'формування', 'доброчесного', 'та', 'високопрофесійного', 'корпусу', 'суддів,', 'додержання', 'норм', 'конституції', 'і', 'законів', 'україни,', 'а', 'також', 'професійної', 'етики', 'в', 'діяльності', 'суддів', 'і', 'прокурорів.']",55,55
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['організація', 'північноатлантичного', 'договору,', 'також', 'північноатлантичний', 'альянс', 'або', 'нато', '(англ.', 'north', 'atlantic', 'treaty', 'organization', '—', 'nato,', 'фр.', 'organisation', 'du', 'traité', 'de', 'l\u200d', ""'\u200batlantique"", 'nord', '—', 'otan)', '—', 'міжнародна', 'міжурядова', 'організація,', 'військово-політичний', 'союз', '30', 'держав', 'північної', 'америки', 'і', 'європи,', 'які', 'прагнуть', 'досягти', 'мети', 'північноатлантичного', 'договору,', 'підписаного', 'у', 'вашингтоні', '4', 'квітня', '1949.']",49,49
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG']","['при', 'цьому', 'розміщення', 'споживацької', 'інформації,', 'замовлення', 'товару', 'і', 'угода', 'відбуваються', 'там', 'само,', 'всередині', 'мережі', '(на', 'сайті', 'інтернет-магазину).']",17,17
"['B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['вдова', 'кліко́', '(фр.', 'veuve', 'clicquot)', '—', 'всесвітньо', 'відома', 'компанія-виробник', 'шампанських', 'вин', 'і', 'бренд,', 'розташована', 'в', 'місті', 'реймс,', 'франція.']",18,18
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O']","['добовий', 'рекорд', 'кількості', 'відправок', 'був', 'зафіксований', 'в', 'грудні', '2021,', 'коли', 'нова', 'пошта', 'за', 'добу', 'доставила', '1,8', 'млн', 'відправлень.']",18,18
"['O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['виборчий', 'блок', 'соціалістичної', 'партії', 'україни', 'та', 'селянської', 'партії', 'україни', '«за', 'правду,', 'за', 'народ,', 'за', 'україну!»', '—', 'блок', 'лівих', 'політичних', 'партій', 'під', 'час', 'виборів', 'до', 'верховної', 'ради', 'україни', 'у', '1998', 'році;', 'перший', 'блок', 'в', 'історії', 'незалежної', 'україни,', 'якому', 'вдалося', 'подолати', 'прохідний', ""бар'єр"", 'у', 'багатомандатному', 'виборчому', 'окрузі.']",45,45
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O']","['вперше', 'про', 'метрополітен', 'в', 'запоріжжі', 'заговорили', 'ще', 'в', '1980-х,', 'проте', 'в', '«концепції', 'державної', 'програми', 'будівництва', 'та', 'розвитку', 'метрополітенів', 'на', 'період', 'до', '2020', 'року»', 'будівництво', 'метрополітену', 'в', 'місті', 'запоріжжя', 'не', 'згадується.']",30,30
"['B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['видавництво', '—', 'це', 'створене', 'у', 'відповідній', 'організаційно-правовій', 'формі', 'підприємство,', 'головним', 'змістом', 'діяльності', 'якого', 'є', 'підготовка,', 'випуск', 'і', 'реалізація', 'різних', 'видів', 'друкованих,', 'електронних', 'та', 'комбінованих', 'видань', '(за', 'тимошиком', 'м.', 'с.).']",29,29
"['O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['голова', 'верховного', 'суду', '—', 'посадова', 'особа,', 'що', 'очолює', 'верховний', 'суд', '—', 'найвищий', 'судовий', 'орган', 'у', 'системі', 'судів', 'загальної', 'юрисдикції', 'україни.']",20,20
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG']","['хіросі́ма', '(хіроші́ма,', 'або', 'гірошіма)', '—', 'від', 'яп.', '広島市,', 'ひろしまし,', 'hiroshima-shi,', '[çiɾoɕima', 'ɕi̥])', '—', 'місто', 'в', 'японії,', 'в', 'префектурі', 'хіросіма.']",19,19
