ner_tags,tokens,lnt,lnn
"['O', 'O', 'O', 'B-CarManufacturer', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['इसका', 'पुराना', 'नाम', 'टेल्को', '(टाटा', 'इंजिनीयरिंग', 'ऐंड', 'लोकोमोटिव', 'कंपनी', 'लिमिटेड)', 'था।']",11,11
"['B-CarManufacturer', 'O', 'O', 'O', 'O', 'O', 'O']","['बोर्गवर्ड', 'एक', 'जर्मन', 'कार', 'निर्माता', 'कंपनी', 'है।']",7,7
"['B-CarManufacturer', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['लैन्शिया', 'एक', 'इतालवी', 'ऑटोमोबाइल', 'निर्माता', 'है', 'जिसकी', 'स्थापना', '1906', 'में', 'हुई', 'थी।']",12,12
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CarManufacturer', 'B-CarManufacturer', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CarManufacturer', 'O', 'O', 'O', 'O']","['साइकिल', 'निर्माता', 'के', 'विषय', 'में', 'लेख', 'के', 'लिए', 'साइकिल', 'प्यूज़ो', 'देखें.प्यूज़ो', 'एक', 'प्रमुख', 'फ्रांसीसी', 'कार', 'ब्रांड', 'है,', 'जो', 'यूरोप', 'में', 'आधारित', 'दूसरी', 'सबसे', 'बड़ी', 'कार', 'निर्माता', 'psa', 'प्यूज़ो,', 'सिट्रोएन', 'का', 'हिस्सा', 'है।']",32,32
"['B-CarManufacturer', 'I-CarManufacturer', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['ग्रुप', 'रेनो', '(groupe', 'renault)', '(uk', '/ˈrɛnoʊ/', 'ren-oh,', 'us', '/rəˈnɔːlt{{{2}}}rəˈnoʊ/', 'rə-nawlt-,_-rə-noh,', 'french:', '[ɡʁup', 'ʁəno];', 'कानूनी', 'रूप', 'से', 'रेनो', 'एस.ए.', '(renault', 's.a.))', 'एक', 'फ्रांसीसी', 'बहुराष्ट्रीय', 'ऑटोमोबाइल', 'निर्माता', 'है;', 'जिसे', '1899', 'में', 'स्थापित', 'किया', 'गया', 'था।']",33,33
"['O', 'O', 'O', 'O', 'B-CarManufacturer', 'I-CarManufacturer', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['1950', 'के', 'दशक', 'में,', 'अल्फा', 'रोमियो', 'ने', 'फॉर्मूला', 'वन', 'में', 'भाग', 'लेना', 'शुरू', 'किया।']",14,14
"['O', 'O', 'B-CarManufacturer', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['गेराल्ड', 'रुडोल्फ', 'फोर्ड', 'जूनियर', 'संयुक्त', 'राज्य', 'अमरीका', 'के', 'राष्ट्रपति', 'थे।']",10,10
"['O', 'O', 'B-CarManufacturer', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CarManufacturer', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CarManufacturer', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['1999', 'में,', 'निसान', 'ने', 'फ्रांस', 'के', 'रेनॉल्ट', 'एस.ए.', 'के', 'साथ', 'दोहरे', 'गठबंधन', 'में', 'प्रवेश', 'किया,', 'जिसके', 'पास', 'निसान', 'के', '44.4%', 'शेयर', 'हैं', 'जबकि', '2008', 'से,', 'निसान', 'के', 'पास', 'रेनॉल्ट', 'के', '15%', 'शेयर', 'हैं।']",33,33
"['O', 'O', 'O', 'O', 'B-CarManufacturer', 'I-CarManufacturer', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['1994', 'से', '2007', 'तक', 'एस्\u200dटन', 'मार्टिन', 'फोर्ड', 'मोटर', 'कंपनी', '(ford', 'motor', 'company)', 'का', 'हिस्सा', 'था', 'जो', '2000', 'में', 'कंपनी', 'के', 'प्रीमियर', 'ऑटोमोटिव', 'ग्रुप', 'का', 'हिस्सा', 'बना।']",26,26
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CarManufacturer', 'I-CarManufacturer', 'O', 'O', 'O']","['5', 'अक्टूबर', '2007', 'को', 'इस', 'कंपनी', 'को', 'डेमलर', 'एजी', 'नाम', 'दिया', 'गया।']",12,12
"['B-CarManufacturer', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CarManufacturer', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CarManufacturer', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CarManufacturer', 'O', 'O', 'O', 'O', 'O', 'B-CarManufacturer', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['पोर्शे', 'एसई', 'की', 'एक', 'मुख्य', 'सहायक', 'है', '-', 'डॉ॰', 'इंग.', 'एच.सी.', 'एफ.', 'पोर्शे', 'एजी', '(जिसका', 'पूर्णार्थ', 'है', 'डॉक्टर', 'इनजेनीयूर', 'होनोरिस', 'कौसा', 'फेरडीनैंड', 'पोर्शे', 'एक्टिएन्गेसेलस्चाफ्ट', 'जिसे', 'संक्षिप्त', 'रूप', 'में', 'अक्सर', 'पोर्शे', 'एजी', 'कहते', 'हैं', 'और', 'जो', 'पोर्शे', 'ऑटोमोबाइल', 'श्रृंखला', 'के', 'वास्तविक', 'उत्पादन', 'और', 'निर्माण', 'के', 'लिए', 'जिम्मेदार', 'है।']",47,47
"['B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['अरुंधति', 'रेड्डी', '(जन्म', '4', 'अक्टूबर', '1997)', 'एक', 'भारतीय', 'क्रिकेटर', 'हैं।']",10,10
"['B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['वहाब', 'रियाज़', '(अंग्रेजी', ':', 'wahab', 'riaz)', '(उर्दू', ':وہاب', 'ریاض\u200e', ')', 'जिनका', 'जन्म', 'पाकिस्तान', 'के', 'लाहौर', 'शहर', 'में', '२८', 'जून', '१९८५', 'में', 'हुआ', 'था।']",23,23
"['B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['एमानुएल', 'लास्कर', '(जर्मन:', 'emanuel', 'lasker,', '२४', 'दिसम्बर', '१८६८', '-', '११', 'जनवरी', '१९४१)', 'एक', 'जर्मन', 'शतरंज', 'खिलाडी,', 'गणितज्ञ,', 'दार्शनिक', 'और', 'कवि', 'थे।']",21,21
"['B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['ज्ञानेन्द्र', 'मल्ल', 'नेपाली', 'राष्ट्रीय', 'क्रिकेट', 'टीमसे', 'खेलने', 'खिलाड़ी', 'हैं।']",9,9
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O']","['1983', 'में,', 'संयुक्त', 'राज्य', 'अमेरिका', 'पोस्टल', 'सर्विस', 'ने', 'बेब', 'रुथ', 'के', 'सम्मान', 'मे', 'स्टाम्प', 'जारी', 'किये।']",16,16
"['B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['नोवाक', 'जोकोविच', '(novak', 'djokovic)', 'सर्बिया', 'का', 'एक', 'प्रमुख', 'टेनिस', 'खिलाड़ी', 'है।']",11,11
"['B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['एलेक्स', 'रोड्रिगेज,', '(जन्म', '२७', 'जुलाई', '१९७५)', 'अमेरिका', 'के', 'प्रसिद्ध', 'बेसबॉल', 'खिलाड़ी', 'है।']",12,12
"['B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['रॉय', 'इमरसन', '(जन्म:', '3', 'नवंबर,', '1936)', 'टेनिस', 'के', 'ऑस्ट्रेलिया', 'के', 'भूतपूर्व', 'खिलाड़ी', 'हैं।']",13,13
"['B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['शॉन', 'माइकल्स', '(shawn', 'michaels;', '22', 'जुलाई', '1965)', 'एक', 'अमेरिकी', 'मुक्केबाज,', 'अभिनेता', 'और', 'टेलीविजन', 'प्रस्तोता', 'हैं।']",15,15
"['B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['केरोलाईन', 'वोज़्निएकी', 'डेनमार्क', 'से', 'एक', 'पेशेवर', 'टेनिस', 'खिलाड़ी', 'है।']",9,9
"['B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['मोहम्मद', 'आसिफ', '(जन्म', '२०', 'दिसंबर', '१९८२)', 'एक', 'पाकिस्तानी', 'क्रिकेट', 'खिलाड़ी', 'है', 'जो', 'पाकिस्तानी', 'राष्ट्रीय', 'क्रिकेट', 'टीम', 'के', 'लिए', 'खेलते', 'थे।']",20,20
"['B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['पारस', 'डोगरा', '(जन्म', '19', 'नवंबर', '1984)', 'एक', 'भारतीय', 'क्रिकेटर', 'हैं।']",10,10
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['होगन', 'को', '1980', 'के', 'दशक', 'के', 'मध्य', 'से', '1990', 'के', 'दशक', 'के', 'प्रारंभ', 'तक', 'वर्ल्ड', 'रेस्लिंग', 'फ़ेडरेशन', '(wwf-अब', 'वर्ल्ड', 'रेस्लिंग', 'एन्टरटेन्मेंट)', 'में', 'संपूर्ण', 'अमरीकी,', 'श्रमजीवी', 'समुदाय', 'के', 'नायक', 'चरित्र', 'हल्क', 'होगन', 'के', 'रूप', 'में', 'अमरीकी', 'मुख्यधारा', 'में', 'लोकप्रियता', 'हासिल', 'हुई', 'और', '1990', 'के', 'दशक', 'के', 'मध्य-से-अंत', 'तक', 'वे', 'केविन', 'नैश', 'और', 'स्कॉट', 'हॉल', 'के', 'साथ', 'वर्ल्ड', 'चैंपियनशिप', 'रेस्लिंग', '(wcw)', 'में', '""हॉलीवुड""', 'होगन,', 'खलनायक', 'nwo', 'नेता,', 'के', 'रूप', 'में', 'प्रसिद्ध', 'थे।']",70,70
"['B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['चेतेश्वर', 'पुजारा', 'का', 'टेस्ट', 'क्रिकेट', 'में', 'सर्वाधिक', 'स्कोर', '२०६', 'है।']",10,10
"['B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['राजेश्वरी', 'गायकवाड़', '(जन्म:01', 'जून', '1991)', 'एक', 'भारतीय', 'महिला', 'क्रिकेटर', 'है।']",10,10
"['B-Athlete', 'I-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['सय्यद', 'अबिद', 'अली', '(अंग्रेज़ी:', 'syed', 'abid', 'ali)', 'pronunciation', 'सहायता·सूचना', '(इनका', 'जन्म', '९', 'सितम्बर', '१९४१)', 'को', 'हुआ', 'था', ',एक', 'पूर्व', 'भारतीय', 'क्रिकेट', 'खिलाड़ी', 'है।']",23,23
"['B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['ब्रायन', 'टीचर', '(जन्म:', '23', 'दिसम्बर,', '1954)', 'अमेरिकी', 'टेनिस', 'खिलाड़ी', 'एवं', 'भूतपूर्व', 'ऑस्ट्रेलियाई', 'ओपन', 'पुरुष', 'एकल', 'विजेता', 'हैं।']",17,17
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['इस', 'तख्तापलट', 'के', 'बाद', 'पाकिस्तान', 'की', 'आतंक-विरोधी', 'अदालत', 'ने', 'नवाज़', 'शरीफ़', 'को', 'भ्रष्टाचार', 'के', 'अपराध', 'में', 'दोषी', 'करार', 'दिया', 'था।']",20,20
"['O', 'O', 'O', 'B-Athlete', 'I-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O']","['इन्हें', 'wwe', 'में', 'द', 'ग्रेट', 'खली', 'के', 'नाम', 'से', 'जाना', 'जाता', 'है।']",12,12
"['B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O']","['चमिंडा', 'वास', 'श्रीलंकाई', 'क्रिकेट', 'खिलाड़ी', 'हैं।']",6,6
"['B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['रिकार्डो', 'गोंज़ालेज़', '(जन्म:', '9', 'मई,', '1928', 'निधन:', '3', 'जुलाई,', '1995)', 'एक', 'टेनिस', 'खिलाड़ी', 'हैं।']",14,14
"['B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['मैग्नस', 'कार्लसन', '(नॉर्वेजियाई:', 'sven', 'magnus', 'øen', 'carlsen)', 'नॉर्वे', 'के', 'शतरंज', 'खिलाडी', 'हैं', 'व', 'शतरंज', 'के', 'तात्कालिक', 'ग्रांडमास्टर', 'वा', 'विश्व', 'चैम्पियन', 'वा', 'विश्व', 'के', 'प्रथम', 'स्थान', 'के', 'खिलाड़ी', 'हैं।']",28,28
"['B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['चरणजीत', 'सिंह', '(जन्म', '3', 'फ़रवरी', '1931,', 'उना,', 'हिमाचल', 'प्रदेश)', 'पूर्व', 'भारतीय', 'हॉकी', 'खिलाड़ी', 'और', '1964', 'ग्रीष्मकालीन', 'ओलंपिक', 'हॉकी', 'टीम', 'के', 'कप्तान', 'रहे', 'हैं।']",23,23
"['O', 'O', 'O', 'B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['अक्टूबर', '2013', 'में,', 'वसीम', 'अकरम', 'एकमात्र', 'पाकिस्तानी', 'क्रिकेटर', 'थे,', 'जिन्हें', 'विज्डन', 'क्रिकेटर्स', 'अल्मनाक', 'की', '150', 'वीं', 'वर्षगांठ', 'के', 'अवसर', 'पर', 'एक', 'सर्वकालिक', 'टेस्ट', 'वर्ल्ड', 'इलेवन', 'में', 'नामित', 'किया', 'गया', 'था।']",30,30
"['B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['ब्रायन', 'लारा', 'वेस्ट', 'इंडीज़', 'के', 'बेहतरीन', 'बल्लेबाज़ों', 'में', 'से', 'एक', 'हैं।']",11,11
"['O', 'O', 'B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['2022', 'में', 'क्रिस्टियानो', 'रोनाल्डो', 'प्रोफेशनल', 'फुटबॉल', 'के', 'इतिहास', 'में', 'सबसे', 'ज्यादा', 'गोल', 'दागने', 'वाले', 'फुटबॉलर', 'बन', 'गए', 'है', '|']",19,19
"['O', 'O', 'O', 'O', 'B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['२०१८', 'एशिया', 'कप', 'में', 'रोहित', 'शर्मा', 'को', '[./https://suvichar.inhindi.co.in', 'भारतीय', 'क्रिकेट', 'टीम]', 'की', 'कप्तानी', 'मिली', 'और', 'फाइनल', 'मैच', 'में', 'बांग्लादेश', 'को', 'हराकर', 'खिताब', 'भी', 'जीता।2022', 'मे', 'श्रीलंका', 'के', 'खिलाफ', 'उन्होंने', 'नया', 'कीर्तिमान', 'बनाया', ',', 'वह', 't20', 'क्रिकेट', 'में', 'सबसे', 'ज्यादा', 'रन', 'बनाने', 'वाले', 'खिलाड़ी', 'बने', '|']",45,45
"['B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['जैक', 'प्रेस्टिज', '(जन्म', '28', 'फरवरी', '1996)', 'एक', 'ऑस्ट्रेलियाई', 'क्रिकेटर', 'हैं।']",10,10
"['B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O']","['गॉर्डन', 'ग्रीनिज़', 'वेस्टइंडीज', 'के', 'क्रिकेट', 'खिलाड़ी', 'हैं।']",7,7
"['B-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['डेयरडेविल', '(मैथ्यू', 'माइकल', '""मैट""', 'मर्डोक)', '(अंग्रेज़ी:', 'daredevil', '(matthew', 'michael', '""matt""', 'murdock))', 'मार्वल', 'कॉमिक्स', 'का', 'काल्पनिक', 'सुपरहीरो', 'पात्र', 'है।']",18,18
"['B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['नहेमायाह', 'ओधिआम्बो', 'नोगोचे', '(जन्म', '7', 'अगस्त', '1984)', 'एक', 'केन्याई', 'क्रिकेटर', 'हैं।']",11,11
"['B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['सेबस्तियन', 'वेट्टल(जन्म:', '3', 'जुलाई', '1987))', 'जर्मनी', 'के', 'एक', 'सुविख्यात', 'फ़ॉर्मूला', 'वन', 'ड्राईवर', 'हैं', 'व', '२०१०', 'से', 'अब', 'तक', 'लगातार', 'विश्व', 'चैम्पियन', 'हैं।']",22,22
"['B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['आन्द्रे', 'अगासी', 'का', 'जन्म', '29', 'अप्रैल', '1970', 'अमेरिका', 'देश', 'के', 'नेवाडा', 'प्रदेश', 'के', 'लास', 'वेगास', 'शहर', 'में', 'हुआ', 'था।']",19,19
"['B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O']","['सुनील', 'गावस्कर', 'भारत', 'के', 'क्रिकेट', 'के', 'पूर्व-खिलाड़ी', 'हैं।']",8,8
"['B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['नीतू', 'डेविड', '(अंग्रेज़ी:', 'neetu', 'david', 'एक', 'पूर्व', 'भारतीय', 'महिला', 'क्रिकेट', 'खिलाड़ी', 'है', 'भारतीय', 'महिला', 'क्रिकेट', 'टीम', 'के', 'लिए', 'एक', 'गेंदबाज', 'की', 'भूमिका', 'निभाती', 'थी।']",24,24
"['B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['बॉबी', 'फिशर', '(अंग्रेज़ी:', 'bobby', 'fischer,', '९', 'मार्च', '१९४३', '-', '१७', 'जनवरी', '२००८)', 'एक', 'अमेरिकी', 'शतरंज', 'खिलाडी', 'थे', 'और', '१९७२', 'से', '१९७५', 'तक', 'विश्व', 'शतरंज', 'चैंपियन', 'थे।']",26,26
"['B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['फ्रैड', 'स्टोल', '(जन्म:', '8', 'अक्टूबर,', '1938)', 'एक', 'ऑस्ट्रेलियाई', 'टेनिस', 'खिलाड़ी', 'हैं।']",11,11
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['इसके', 'बाद', '२०१५', 'क्रिकेट', 'विश्व', 'कप', 'के', 'बाद', 'विटोरी', 'ने', 'सभी', 'प्रकार', 'के', 'अंतरराष्ट्रीय', 'क्रिकेट', 'प्रारूपों', 'से', 'अपनी', 'सेवानिवृत्ति', 'की', 'घोषणा', 'की।डेनियल', 'विटोरी', 'ने', 'भारत', 'में', 'खेली', 'जाने', 'वाली', 'इंडियन', 'प्रीमियर', 'लीग', 'में', '२००८', 'के', 'आईपीएल', 'में', 'अपने', 'कैरियर', 'की', 'शुरुआत', 'की', 'और', 'आखिरी', 'बार', 'इन्होंने', 'रॉयल', 'चैलेंजर्स', 'बैंगलोर', 'के', 'लिए', '२०१२', 'इंडियन', 'प्रीमियर', 'लीग', 'में', 'खेले', 'थे', 'इसके', 'बाद', 'ये', 'इसी', 'टीम', 'के', 'कोच', 'बन', 'गये', 'और', 'अभी', 'भी', 'मुख्य', 'कोच', 'है।']",73,73
"['B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O']","['सेम्युल', 'बेकेट', 'नोबेल', 'पुरस्कार', 'साहित्य', 'विजेता,', '१९६९']",7,7
"['B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['बॉब', 'ब्रायन', '(जन्म:', '29', 'अप्रैल,', '1978)', 'एक', 'प्रसिद्ध', 'युगल', 'टेनिस', 'खिलाड़ी', 'हैं।']",12,12
"['B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O']","['पेयटन', 'मैनिंग,', 'डेनवर', 'ब्रॉन्कोस', 'के', 'एक', 'खिलाड़ी', 'है।']",8,8
"['B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['मार्टिन', 'क्रो', '(22', 'सितम्बर', '1962', '–', '3', 'मार्च', '2016)', 'न्यूज़ीलैंड', 'के', 'क्रिकेट', 'खिलाड़ी', 'थे।']",14,14
"['B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['यशसवी', 'जायसवाल', '(जन्म', '28', 'दिसंबर', '2001)', 'एक', 'भारतीय', 'क्रिकेटर', 'हैं', 'जो', 'भारत', 'के', 'अंडर-19', 'और', 'घरेलु', 'क्रिकेट', 'मे', 'मुंबई', 'के', 'लिए', 'खेलते', 'हैं।']",23,23
"['B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['बिनुरा', 'फर्नांडो', '(जन्म', '12', 'जुलाई', '1995)', 'एक', 'श्रीलंकाई', 'क्रिकेटर', 'हैं', 'जो', 'श्रीलंका', 'की', 'राष्ट्रीय', 'टीम', 'के', 'लिए', 'खेलते', 'हैं।']",19,19
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['ऐसा', 'करने', 'वाले', 'वो', 'भारत', 'के', '12', 'क्रिकेटर', 'बन', 'गए', 'है', 'करीब', '28', 'महीनों', 'से', 'तीनों', 'फॉर्मेट', '(टेस्ट,', 'वनडे,', 'टी20)', 'में', 'शतक', 'नहीं', 'लगा', 'सके', 'विराट', 'कोहली,', 'नयी', 'रैंकिंग', 'मे', 'वह', 'एक', 'पायदान', 'फिसलकर', 'टेस्ट', 'में', '10वीं', 'रैंकिंग', 'पर', 'आगये', 'है', '|']",42,42
"['B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['मोनिका', 'सेलेस', '(जन्म:', '2', 'दिसंबर,', '1973)', 'टेनिस', 'की', 'एक', 'पूर्व', 'पेशेवर', 'खिलाड़ी', 'हैं', 'जिन्होंने', '१९९०', 'के', 'दशक', 'के', 'शुरुआत', 'में', 'टेनिस', 'जगत', 'पर', 'अपना', 'दबदबा', 'बनाया।']",26,26
"['O', 'O', 'B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['एल्ड्रिक', 'टोंट', '""टाइगर', 'वुड्स', '""', '(जन्म', '30', 'दिसम्बर', '1975)', 'अमेरिकी', 'पेशेवर', 'गोल्फ', 'खिलाड़ी', 'हैं', 'जिनकी', 'आज', 'तक', 'की', 'उपलब्धियां', 'उन्हें', 'अब', 'तक', 'का', 'सर्वाधिक', 'सफल', 'गोल्फ', 'खिलाड़ी', 'बनाती', 'हैं।']",29,29
"['O', 'O', 'O', 'B-Athlete', 'I-Athlete', 'O', 'O', 'O', 'O']","['सन', '१९८८', 'में', 'विश्वनाथन', 'आनंद', 'भारत', 'के', 'ग्रांडमास्टर', 'बने।']",9,9
