ner_tags,tokens,lnt,lnn
"['B-Politician', 'I-Politician', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['شینزو', 'آبه', '(安倍', '晋三،', 'abe', 'shinzō،', 'تلفظ', 'ژاپنی:', '[abe', 'ɕindzo:]؛', '۲۱', 'سپتامبر', '۱۹۵۴', '–', '۸', 'ژوئیه', '۲۰۲۲)', 'سیاستمدار', 'اهل', 'ژاپن', 'بود', 'که', 'از', 'سال', '۲۰۰۶', 'تا', '۲۰۰۷', 'به', 'عنوان', 'نخست\u200cوزیر', 'و', 'رئیس', 'حزب', 'لیبرال', 'دموکرات', 'فعالیت', 'داشت', 'و', 'دوباره', 'از', 'سال', '۲۰۱۲', 'تا', '۲۰۲۰', 'در', 'همین', 'سمت\u200cها', 'خدمت', 'کرد.']",49,49
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Politician', 'I-Politician', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['محمدرضا', 'پهلوی', '(۴', 'آبان', '۱۲۹۸', '–', '۵', 'مرداد', '۱۳۵۹)', 'که', 'به', 'محمدرضاشاه', 'پهلوی', 'نیز', 'شهرت', 'دارد', 'و', 'تا', 'پیش', 'از', 'انقلاب', '۱۳۵۷', 'با', 'عنوان', 'رسمی', 'اعلی\u200cحضرت', 'همایونی،', 'شاهنشاه', 'آریامهر', 'خطاب', 'می\u200cشد،', 'دومین', 'و', 'آخرین', 'پادشاه', 'دودمان', 'پهلوی', 'بود', 'که', 'از', 'سال', '۱۳۲۰', 'تا', '۱۳۵۷', 'آخرین', 'پادشاه', 'ایران', 'بود.']",48,48
"['B-Politician', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Politician', 'O', 'O', 'B-Politician', 'O', 'O', 'B-Politician', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['مائو', 'زِدونگ', '(به', 'چینی:', '毛泽东،', 'mao', 'zedong)', '(همچنین', 'مائو', 'تسه\u200cتونگ،', 'یا', 'مائو', 'تسه\u200cدون', 'یا', 'مائو', 'تسه', 'یونگ', 'نیز', 'در', 'فارسی', 'نوشته', 'شده\u200cاست)،', '(زاده', '۲۶', 'دسامبر', '۱۸۹۳', '–', 'درگذشته', '۹', 'سپتامبر', '۱۹۷۶)', 'سیاست\u200cمدار', 'انقلابی', 'کمونیست', 'و', 'تئوریسین', 'مارکسیسم–لنینیسم', 'بود.']",38,38
"['O', 'O', 'O', 'B-Politician', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Politician', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Politician', 'O', 'O']","['این', 'شکست', 'موقعیت', 'تیسافرن', 'در', 'دربار', 'هخامنشی', 'را', 'به', 'شدت', 'تضعیف', 'کرد', 'و', 'نهایتاً', 'پروشات', 'و', 'دشمنان', 'تیسافرن', 'موفق', 'شدند', 'اردشیر', 'را', 'به', 'فروگرفتن', 'تیسافرن', 'راضی', 'کنند.']",27,27
"['B-Politician', 'I-Politician', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['جوزپ', 'بورل', 'فونتِلس', '(به', 'انگلیسی:', 'josep', 'borrell', 'fontelles)', '(به', 'کاتالان:', '[ʒuˈzɛb', 'buˈreʎ', 'i', 'funˈteʎəs]؛', 'زادهٔ', '۲۴', 'آوریل', '۱۹۴۷)', 'سیاستمدار', 'چپگرا', 'اهل', 'اسپانیا', 'و', 'مسئول', 'سیاست', 'خارجی', 'اتحادیه', 'اروپا', 'است.']",29,29
"['B-Politician', 'I-Politician', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['جهانشاه', 'صالح', '(فروردین', '۱۲۸۳', 'آران', 'و', 'بیدگل', '–', '۳', 'دی', '۱۳۷۵', 'تهران)', 'پزشک،', 'دولتمرد', 'و', 'قانونگذار', 'دوره', 'پهلوی', 'با', 'سابقه', 'سه', 'دوره', 'وزارت', 'بهداری،', 'ریاست', 'دانشگاه', 'تهران', 'و', 'عضویت', 'مجلس', 'سنا', 'بود.']",32,32
"['B-Politician', 'I-Politician', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['نیکوس', 'کازانتزاکیس', '(به', 'یونانی:', 'νίκος', 'καζαντζάκης،', '۱۸', 'فوریه', '۱۸۸۳–۲۶', 'اکتبر۱۹۵۷)', 'نویسنده،', 'شاعر،', 'خبرنگار،', 'مترجم', 'و', 'جهانگرد', 'یونانی', 'بود.']",18,18
"['B-Politician', 'I-Politician', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['انوشیروان', 'سپهبدی', '(۱۲۶۷', 'تهران', '-', '۱۳۶۰', 'تهران)', 'دیپلمات', 'ارشد', 'و', 'وزیر', 'امورخارجه', 'ایران', 'در', 'دوران', 'پهلوی', 'بود.']",17,17
"['B-Politician', 'I-Politician', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['موای', 'کیباکی', '(انگلیسی:', 'mwai', 'kibaki؛', 'زادهٔ', '۱۵', 'نوامبر', '۱۹۳۱', '–', 'درگذشتهٔ', '۲۱', 'آوریل', '۲۰۲۲)', 'سیاست\u200cمدار', 'اهل', 'کنیا', 'و', 'رئیس\u200cجمهور', 'سابق', 'کنیا', 'از', 'دسامبر', '۲۰۰۲', 'تا', 'آوریل', '۲۰۱۳', 'بود.']",28,28
"['B-Politician', 'I-Politician', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['زهرا', 'اشراقی', '(زادهٔ', '۱۳۴۳)', 'فعال', 'سیاسی', 'اصلاح\u200cطلب', 'و', 'سیاست\u200cمدار', 'ایرانی', 'است.']",11,11
"['B-Politician', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['سانجو', '(به', 'انگلیسی:', 'sanju)', 'عنوان', 'فیلمی', 'در', 'ژانر', 'زندگی\u200cنامه\u200cای', 'و', 'محصول', 'سال', '۲۰۱۸', 'کشور', 'هند', 'است.']",16,16
"['B-Politician', 'I-Politician', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['حسین', 'فریدون', '(زاده', '۱۳۴۲', 'در', 'سرخه)', 'برادر', 'حسن', 'روحانی', 'رئیس\u200cجمهور', 'پیشین', 'ایران', 'است.']",13,13
"['O', 'B-Politician', 'I-Politician', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['احمد', 'یوسف', 'نورستانی', '(متولد', '۱۳۲۷', 'در', 'نورستان)', 'سیاست\u200cمدار', 'اهل', 'افغانستان', 'است.']",11,11
"['B-Politician', 'I-Politician', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['مهدی\u200cقلی', 'هدایت،', 'ملقب', 'به', 'مخبرالسلطنه', '(زادهٔ', '۱۲۴۳', 'خورشیدی،', 'تهران', '–', 'درگذشتهٔ', '۱۳۳۴', 'خورشیدی،', 'تهران)', 'از', 'رجال', 'عصر', 'قاجار', 'و', 'پهلوی،', 'و', 'در', 'مقاطع', 'مختلف', 'متصدی', 'مناصب', 'مختلفی', 'ازجمله', 'حکومت', 'آذربایجان', 'و', 'فارس،', 'نمایندگی', 'مجلس', 'در', 'صدر', 'مشروطه،', 'وزارت', 'علوم،', 'وزارت', 'فواید', 'عامه،', 'وزارت', 'عدلیه،', 'ریاست', 'دیوان', 'تمیز', '(دیوان', 'عالی', 'کشور)', 'و', 'بالاخره', 'نخست\u200cوزیر', 'ایران', 'در', 'دوره', 'رضاشاه', 'پهلوی', 'بود؛', 'و', 'نوه', 'رضاقلی', 'خان', 'هدایت', 'مازندرانی', 'بود.']",66,66
"['O', 'O', 'O', 'O', 'O', 'B-Politician', 'I-Politician', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['سید', 'علینقی', 'خرازی', 'مشهور', 'به', 'کمال', 'خرازی', '(زادهٔ', '۱۰', 'آذر', '۱۳۲۳', 'تهران)', 'دیپلمات،', 'سیاست\u200cمدار', 'و', 'مدرس', 'دانشگاه', 'ایرانی', 'است.']",19,19
"['B-Politician', 'I-Politician', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['محمدحسین', 'فیروز', '(زاده', '۱۲۷۰', 'تبریز', '–', 'درگذشته', '۱۳۶۲', 'لوزان،', 'سوئیس)', 'شاهزاده', 'قاجار،', 'فرزند', 'عبدالحسین', 'میرزا', 'فرمانفرما', 'و', 'نوه', 'دختری', 'مظفرالدین\u200cشاه', 'بود.']",21,21
"['O', 'B-Politician', 'I-Politician', 'O', 'O', 'O', 'O', 'O']","['همچنین', 'محمدباقر', 'قالیباف', 'در', 'این', 'خصوص', 'تبرئه', 'شد.']",8,8
"['O', 'O', 'B-Politician', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['اولین', 'فیلم', 'درمندرا', 'هم', 'بهی', 'تیرا', 'دل', 'بهی', 'تیرا', '(۱۹۶۰)', 'نام', 'دارد.']",12,12
"['B-Politician', 'I-Politician', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['سانی', 'دئول', '(به', 'انگلیسی:', 'sunny', 'deol)', 'با', 'نام', 'اصلی', 'آجی', 'سینگ', 'دئول', '(به', 'انگلیسی:', 'ajay', 'singh', 'deol)', '(زاده', '۱۹', 'اکتبر', '۱۹۵۶', 'در', 'لودهیانا', 'در', 'ایالت', 'پنجاب', 'کشور', 'هند)', 'بازیگر،', 'کارگردان', 'و', 'تهیه\u200cکننده', 'سینمای', 'هند', 'و', 'سیاستمدار', 'است.']",37,37
"['B-Politician', 'I-Politician', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['میخائیل', 'کالاتازوف', '(گرجی:', 'მიხეილ', 'კალატოზიშვილი؛', '۲۸', 'دسامبر', '۱۹۰۳', '–', '۲۷', 'مارس', '۱۹۷۳)', 'یک', 'کارگردان،', 'و', 'فیلم\u200cنامه\u200cنویس', 'اهل', 'گرجستان', 'بود.']",19,19
"['B-Politician', 'I-Politician', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['املین', 'پنکهرست', 'معتقد', 'بود', 'که', 'حق', 'رأی', 'زنان،', 'زندگی', 'سیاسی', 'را', 'از', 'پایه', 'دگرگون', 'خواهد', 'کرد،', 'و', 'حس', 'جدید', 'نوع\u200cدوستی', 'و', 'اخلاق', 'را', 'به', 'وجود', 'خواهد', 'آورد.']",27,27
"['B-Politician', 'I-Politician', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['فریدون', 'آدمیت', '(۱', 'مرداد', '۱۲۹۹،', 'تهران', '–', '۱۰', 'فروردین', '۱۳۸۷،', 'تهران)', 'نویسنده،', 'تاریخ\u200cنگار', 'و', 'همچنین', 'از', 'مقامات', 'عالی\u200cرتبه', 'وزارت', 'امور', 'خارجه', 'ایران', 'در', 'زمان', 'پهلوی', 'دوم', 'بود.']",27,27
"['B-Politician', 'I-Politician', 'O', 'O']","['ژانگ', 'شون', '(چینی:', '張群);']",4,4
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Politician', 'O', 'O', 'O', 'O', 'O']","['تقریباً', 'دو', 'هزار', 'کلمه', 'انگلیسی', 'اولین', 'بار', 'توسط', 'چاوسر', 'در', 'آثارش', 'مکتوب', 'شده', 'اند.']",14,14
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Politician', 'I-Politician', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['وی', 'در', 'گزارش', 'سالانهٔ', 'خود', 'در', 'سال', '۲۰۱۴', '(میلادی)', 'اعلام', 'کرده', 'که', 'وضع', 'حقوق', 'بشر', 'در', 'ایران،', 'از', 'زمان', 'شروع', 'به', 'کار', 'دولت', 'یازدهم', 'ایران،', 'بدتر', 'شده\u200cاست.از', 'زمان', 'مأموریت', 'احمد', 'شهید', 'برای', 'بررسی', 'وضعیت', 'حقوق', 'بشر', 'در', 'ایران،', 'تهران', 'از', 'پذیرش', 'او', 'خودداری', 'کرده\u200cاست.']",44,44
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Politician', 'I-Politician', 'I-Politician', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['در', 'تاریخ', 'یکم', 'فوریه', 'سال۲۰۲۱', 'خبرگزاری\u200cهای', 'دنیا', 'اعلام', 'کردند', 'آنگ', 'سان', 'سوچی', 'بازداشت', 'و', 'احتمال', 'کودتا', 'در', 'میانمار', 'می\u200cرود.']",19,19
"['B-Politician', 'I-Politician', 'I-Politician', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['ژوزه', 'مانوئل', 'باروزو(به', 'پرتغالی:', 'josé', 'manuel', 'durão', 'barroso)', 'سیاستمدار', 'اهل', 'پرتغال', 'و', 'رئیس', 'فعلی', '(یازدهمین', 'رئیس)', 'کمیسیون', 'اروپا', 'است.']",19,19
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Politician', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Politician', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['ناپُلِئون', 'بُناپارت', '(به', 'فرانسوی:', 'napoléon', 'bonaparte)', 'یا', 'ناپلئون', 'یکم', '(۱۵', 'اوت', '۱۷۶۹', '–', '۵', 'مه', '۱۸۲۱)', 'به', 'عنوان', 'نخستین', 'امپراتور', 'فرانسه', 'در', 'فاصله', 'سال\u200cهای', '۱۸۰۴', 'تا', '۱۸۱۵', 'میلادی', 'بر', 'این', 'کشور', 'حکومت', 'کرد', 'و', 'نقش', 'بسزایی', 'در', 'تاریخ', 'اروپا', 'ایفا', 'نمود.ناپلئون', 'در', 'جزیره', 'کرس', 'متولد', 'شد', 'و', 'به', 'عنوان', 'افسر', 'توپخانه', 'تعلیم', 'دید.']",53,53
"['B-Politician', 'I-Politician', 'O', 'O']","['بلای', 'چهارم(به', 'مجاری:', 'iv.']",4,4
"['B-Politician', 'I-Politician', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['تئودور', 'روزولت', '(به', 'انگلیسی:', 'theodore', 'roosevelt)', '(زاده', '۲۷', 'اکتبر', '۱۸۵۸', '–', 'درگذشته', '۶', 'ژانویه', '۱۹۱۹)', 'بیست', 'و', 'ششمین', 'رئیس\u200cجمهور', 'ایالات', 'متحده', 'آمریکا', 'از', 'حزب', 'جمهوری\u200cخواه', 'بود.']",26,26
"['B-Politician', 'I-Politician', 'I-Politician', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['عبدالرضا', 'رحمانی', 'فضلی', '(زاده', '۱۳۳۸', 'شیروان)', 'سیاستمدار', 'و', 'مدرس', 'دانشگاه', 'ایرانی', 'است،', 'وزیر', 'پیشین', 'کشور،', 'جانشین', 'پیشین', 'فرمانده', 'کل', 'قوا', 'در', 'نیروی', 'انتظامی', 'و', 'رئیس', 'پیشین', 'شورای', 'امنیت', 'کشور،', 'و', 'عضو', 'شورای\u200cعالی', 'جمعیت', 'هلال', 'احمر', 'است.']",36,36
"['B-Politician', 'I-Politician', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['محمدباقر', 'نوبخت', 'حقیقی', '(زادهٔ', '۲', 'فروردین', '۱۳۲۹)', 'سیاستمدار،', 'اقتصاددان،', 'مدرس', 'دانشگاه', 'و', 'مدیر', 'ارشد', 'اجرایی', 'ایرانی', 'است.']",17,17
"['B-Politician', 'I-Politician', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['نفتالی', 'بنت', 'که', 'زاده', 'و', 'بزرگ', 'شده', 'حیفا', 'است', 'پسر', 'مهاجرینی', 'از', 'آمریکا', 'است.']",14,14
"['B-Politician', 'I-Politician', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['بنوا', 'فراشون', '(فرانسوی:', 'benoît', 'frachon\u200e؛', '۱۳', 'مهٔ', '۱۸۹۳', '–', '۱', 'اوت', '۱۹۷۵)', 'کارگر', 'فلزکاری', 'و', 'رهبر', 'اتحادیه\u200cهای', 'کارگری', 'اهل', 'فرانسه', 'بود.']",21,21
"['O', 'O', 'O', 'O', 'O', 'O', 'B-Politician', 'I-Politician', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['۱۹', 'ژوئن', '۱۸۵۶', 'سر', 'کنسول', 'آمریکا', 'تاونسند', 'هریس', 'قرارداد', 'جدیدی', 'را', 'با', 'ژاپن', 'امضاء', 'کرد', 'که', 'بر', 'طبق', 'آن', 'بنادر', 'بیشتری', 'بر', 'روی', 'کشتی\u200cهای', 'آمریکایی', 'گشوده', 'شد', 'و', 'اتباع', 'آمریکایی', 'از', 'محاکمه', 'در', 'دادگاه\u200cهای', 'ژاپن', 'معاف', 'شدند', 'و', 'همچنین', 'در', 'مورد', 'حقوق', 'گمرکی', 'پیمانی', 'بسته', 'شد.']",46,46
"['O', 'B-Politician', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Politician', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Politician', 'O', 'O', 'O', 'O', 'O']","['مادر', 'نرون،', 'آگریپینا', 'جوان،', 'به\u200cطور', 'کامل', 'و', 'آشکارا', 'بر', 'زندگی', 'اولیه', 'و', 'تصمیمات', 'نرون', 'و', 'امپراتوری', 'روم', 'سلطه', 'تمام', 'و', 'کمال', 'قدرتمند', 'و', 'نفوذی', 'بی\u200cاندازه', 'داشت', 'و', 'در', 'حقیقت', 'تمام', 'قدرت', 'در', 'اختیارات', 'مادر', 'خود', 'اگریپینا', 'بود', 'تا', 'اینکه', 'در', 'سال', 'اول', 'حکومت', 'خود،', 'مادرش', 'را', 'بتدریج', 'شروع', 'به', 'کنار', 'گذاشتن', 'کرد', 'و', 'باعث', 'شد', 'که', 'اگریپینا', 'با', 'وی', 'بر', 'سر', 'قدرت', 'درگیر', 'شود', 'و', 'این', 'درگیری', 'به', 'حدی', 'رسید', 'که', 'اگریپینا', 'در', 'پنجمین', 'سال', 'در', 'سلطنت', 'پسرش', 'به', 'دستور', 'خود', 'نرون', 'مخفیانه', 'در', 'قصرش', 'کشته', 'شود.']",87,87
"['B-Politician', 'I-Politician', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['حسین', 'سلامی', '(زادهٔ', '۱۳۳۹)', 'نظامی', 'ایرانی', 'است', 'که', 'از', 'سال', '۱۳۹۸', 'به\u200cعنوان', 'فرمانده', 'کل', 'سپاه', 'پاسداران', 'انقلاب', 'اسلامی', 'فعالیت', 'می\u200cکند.']",20,20
"['O', 'B-Politician', 'I-Politician', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['محمد', 'کریم', 'خلیلی', '(زادهٔ', '۱۳۲۹', 'ولسوالی', 'بهسود', '-', 'ولایت', 'میدان', 'وردک)', 'سیاست\u200cمدار', 'افغانستانی،', 'رهبر', 'حزب', 'وحدت', 'اسلامی', 'افغانستان', 'و', 'معاون', 'دوم', 'پیشین', 'ریاست', 'جمهوری', 'اسلامی', 'افغانستان', 'در', 'دولت', 'حامد', 'کرزی،', 'و', 'رئیس', 'کنونی', 'شورای', 'عالی', 'صلح', 'کنونی', 'این', 'کشور', 'است.']",40,40
"['B-Politician', 'I-Politician', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['هنری', 'پالسون،', '(به', 'انگلیسی:', 'henry', 'paulson)', '(زاده', '۲۸', 'مارس', '۱۹۴۶)', 'بانکدار،', 'سیاستمدار', 'و', 'مدیر', 'ارشد', 'اجرایی', 'آمریکایی', 'است،', 'که', 'در', 'فاصله', 'سال\u200cهای', '۱۹۹۸', 'تا', '۲۰۰۶', 'به\u200cعنوان', 'مدیر', 'عامل', 'اجرایی', 'گلدمن', 'ساکس', 'فعالیت', 'می\u200cکرد.']",33,33
"['B-Politician', 'I-Politician', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['پتروس', 'کاپاماجیان', '(ارمنی:', 'պետրոս', 'քափամաճեան؛', 'زاده', '۱۸۴۰', '–', 'درگذشته', '۱۹۱۲)', 'کارآفرین', 'و', 'سیاستمدار', 'ارمنی\u200cتبار', 'اهل', 'ترکیه', 'بود.']",17,17
"['B-Politician', 'I-Politician', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['محسن', 'مهرعلیزاده', '(زادهٔ', '۸', 'مهر', '۱۳۳۵)', 'سیاستمدار', 'اصلاح\u200cطلب،', 'رئیس', 'فدراسیون', 'بین\u200cالمللی', 'ورزش\u200cهای', 'زورخانه\u200cای', 'و', 'عضو', 'هیئت', 'مدیره', 'سازمان', 'منطقه', 'آزاد', 'کیش', 'و', 'همچنین', 'رئیس', 'هیئت', 'مدیره', 'شرکت', 'مهندسی', 'توسعه', 'آب', 'آسیا', 'است.']",32,32
"['B-Politician', 'I-Politician', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['برتراند', 'راسل،', 'فعال', 'ضد', 'جنگ', 'و', 'نیز', 'مخالف', 'امپریالیسم', 'بود', 'که', 'به', 'دلیل', 'عقاید', 'صلح\u200cطلبانه\u200cاش', 'در', 'طول', 'جنگ', 'جهانی', 'اول،', 'از', 'دانشگاه', 'اخراج', 'شد', 'و', 'به', 'زندان', 'افتاد.']",28,28
"['O', 'O', 'B-Politician', 'O', 'O', 'O', 'O', 'O', 'O']","['منطقه\u200cای', 'که', 'آریوبرزن', 'از', 'آن', 'برخاست', 'اوکسیان', 'نام', 'داشت.']",9,9
"['B-Politician', 'I-Politician', 'O', 'O', 'O']","['روپا', 'گانگولی', '(بنگالی:', 'রূপা', 'গঙ্গোপাধ্যায়,']",5,5
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Politician', 'I-Politician', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['–', '۱', 'اوت', '۳۰', 'پ.', 'م)،', 'معروف', 'به', 'مارک', 'آنتونی', '(به', 'انگلیسی:', 'mark', 'antony)', 'سیاستمدار', 'بانفوذ', 'و', 'فرماندهٔ', 'نظامی', 'روم', 'و', 'یکی', 'از', 'سه', 'حاکم', 'جمهوری', 'روم', 'بود', 'که', 'نقشی', 'حیاتی', 'در', 'تبدیل\u200cشدن', 'جمهوری', 'روم', 'به\u200cعنوان', 'یک', 'گروهه\u200cسالاری', 'به', 'امپراتوری', 'روم', 'در', 'نقش', 'یک', 'حکومت', 'یکه\u200cسالاری', 'داشت.']",47,47
