ner_tags,tokens,lnt,lnn
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['robin', 'miriam', 'carlsson,', 'mer', 'känd', 'under', 'sitt', 'artistnamn', 'robyn,', 'född', '12', 'juni', '1979', 'i', 'maria', 'magdalena', 'församling', 'i', 'stockholm,', 'är', 'en', 'svensk', 'popsångerska,', 'låtskrivare,', 'musikproducent', 'och', 'dj.']",27,27
"['B-Artist', 'I-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['henrik', 'mohn,', 'född', '15', 'maj', '1835', 'i', 'bergen,', 'död', '12', 'september', '1916', 'i', 'kristiania,', 'var', 'en', 'norsk', 'meteorolog.']",18,18
"['B-Artist', 'I-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['johnny', 'marr,', 'eg.', 'john', 'martin', 'maher,', 'född', '31', 'oktober', '1963', 'i', 'manchester,', 'är', 'en', 'brittisk', 'musiker', 'som', 'spelade', 'gitarr', 'i', 'det', 'legendariska', 'bandet', 'the', 'smiths.']",25,25
"['B-Artist', 'I-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['andy', 'razaf,', 'född', 'som', 'andriamanantena', 'paul', 'razafinkarefo', 'den', '16', 'december', '1895', 'i', 'washington', 'dc,', 'usa,', 'död', 'den', '3', 'februari', '1973', 'i', 'hollywood,', 'var', 'en', 'amerikansk', 'poet,', 'kompositör', 'och', 'textförfattare.']",29,29
"['B-Artist', 'I-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['lou', 'adler,', 'född', '13', 'december', '1933', 'i', 'chicago,', 'illinois,', 'är', 'en', 'amerikansk', 'musikproducent,', 'låtskrivare,', 'filmproducent', 'och', 'delägare', 'i', 'roxy', 'theatre', 'i', 'west', 'hollywood.']",23,23
"['B-Artist', 'I-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['tommy', 'bolin,', 'född', '1', 'augusti', '1951', 'i', 'sioux', 'city,', 'iowa,', 'död', '4', 'december', '1976', 'i', 'miami,', 'florida,', 'var', 'en', 'amerikansk', 'gitarrist,', 'mest', 'känd', 'som', 'medlem', 'i', 'grupperna', 'zephyr,', 'james', 'gang', 'och', 'deep', 'purple', 'och', 'för', 'sitt', 'arbete', 'som', 'soloartist.']",39,39
"['B-Artist', 'I-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['shannon', 'tweed,', 'född', '10', 'mars', '1957', 'i', 'st.', ""john's,"", 'newfoundland', 'och', 'labrador,', 'kanada,', 'är', 'en', 'kanadensisk-amerikansk', 'skådespelare', 'och', 'fotomodell.']",19,19
"['B-Artist', 'I-Artist', 'I-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['meïr', 'aron', 'goldschmidt', 'född', '26', 'oktober', '1819', 'i', 'vordingborg,', 'död', '15', 'augusti', '1887', 'på', 'frederiksberg,', 'var', 'en', 'dansk', 'författare', 'och', 'politisk', 'journalist.']",22,22
"['B-Artist', 'I-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['danny', 'kaye,', 'ursprungligen', 'david', 'daniel', 'kaminsky,', 'född', '18', 'januari', '1911', 'i', 'brooklyn', 'i', 'new', 'york,', 'död', '3', 'mars', '1987', 'i', 'los', 'angeles', 'i', 'kalifornien,', 'var', 'en', 'amerikansk', 'skådespelare,', 'sångare,', 'dansare,', 'komiker', 'och', 'musiker.']",33,33
"['B-Artist', 'I-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['bob', 'brookmeyer', 'arbetade', 'även', 'som', 'lärare', 'på', 'new', 'england', 'conservatory', 'of', 'music', 'i', 'boston.']",14,14
"['B-Artist', 'I-Artist', 'I-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['pepita', 'de', 'oliva,', 'även', 'kallad', 'josefa', 'de', 'la', 'oliva', 'som', 'artistnamn,', 'född', 'josefa', 'durán', 'y', 'ortega', '1830', 'i', 'madrid,', 'avliden', '1', 'mars', '1871', 'i', 'turin,', 'var', 'en', 'spansk', 'balettdansare,', 'främst', 'verksam', 'i', 'tyskland.']",33,33
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Artist', 'I-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['2013', 'ändrade', 'han', 'sitt', 'namn', 'officiellt', 'till', 'édouard', 'louis.', 'boken', 'fick', 'prix', 'pierre', 'guénin', '2014,', 'ett', 'pris', 'instiftat', '2009', 'av', 'journalisten', 'och', 'aktivisten', 'pierre', 'guénin', 'för', 'att', 'motverka', 'homofobi.', '2016', 'kom', 'hans', 'andra', 'roman', 'histoire', 'de', 'la', 'violence', '(våldets', 'historia).']",40,40
"['B-Artist', 'I-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['anne', 'parillaud,', 'född', '6', 'maj', '1960', 'i', 'paris,', 'är', 'en', 'fransk', 'skådespelare.']",12,12
"['B-Artist', 'I-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['lidija', 'horvat-dunjko,', 'född', '1967', 'i', 'varaždin,', 'är', 'en', 'kroatisk', 'operasångare', '(sopran)', 'och', 'docent', 'vid', 'muzička', 'akademija', 'i', 'zagreb.', '1996', 'tilldelades', 'hon', 'kroatiens', 'främsta', 'utmärkelse,', 'danica', 'hrvatska', 'med', 'en', 'bild', 'av', 'marko', 'marulić,', 'för', 'sitt', 'arbete', 'inom', 'kroatisk', 'kultur', 'och', 'musik.']",40,40
"['B-Artist', 'I-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['george', 'ord,', 'född', '4', 'mars', '1781,', 'död', '24', 'januari', '1866', 'var', 'en', 'amerikansk', 'naturvetare,', 'ornitolog', 'och', 'författare.']",17,17
"['B-Artist', 'I-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['john', 'hatting,', 'född', '5', 'juni', '1948', 'i', 'köpenhamn,', 'död', '23', 'mars', '2013', 'på', 'amager,', 'var', 'en', 'dansk', 'popsångare,', 'musiker', 'och', 'låtskrivare.']",21,21
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Artist', 'I-Artist', 'O', 'O', 'O', 'O']","['hendrix', 'var', 'inspirerad', 'av', 'blues-artister', 'som', 'b.b.', 'king,', ""howlin'"", 'wolf', 'och', 'muddy', 'waters.', '1964', 'till', '1965', 'spelade', 'jimi', 'hendrix', 'med', 'little', 'richards', 'band.']",23,23
"['B-Artist', 'I-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['sushmita', 'sen,', 'född', '19', 'november', '1975', 'i', 'hyderabad.,', 'är', 'en', 'indisk', 'skådespelare.']",12,12
"['B-Artist', 'I-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['thorsten', 'flinck,', 'född', '17', 'april', '1961', 'i', 'solna', 'församling,', 'stockholms', 'län,', 'är', 'en', 'svensk', 'skådespelare,', 'musiker', 'och', 'regissör.']",18,18
"['O', 'O', 'O', 'B-Artist', 'I-Artist', 'O']","['år', '2022', 'mottog', 'iggy', 'pop', 'polarpriset.']",6,6
"['B-Artist', 'I-Artist', 'I-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['bret', 'easton', 'ellis,', 'född', '7', 'mars', '1964', 'i', 'los', 'angeles,', 'kalifornien,', 'är', 'en', 'amerikansk', 'författare.']",15,15
"['O', 'O', 'O', 'B-Artist', 'I-Artist', 'O']","['för', 'politikern', 'se', 'arthur', 'brown', '(senator).']",6,6
"['O', 'O', 'B-Artist', 'I-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['randolph', 'denard', 'ornette', 'coleman,', 'född', '9', 'mars', '1930', 'i', 'fort', 'worth', 'i', 'texas,', 'död', '11', 'juni', '2015', 'i', 'new', 'york', 'i', 'new', 'york,', 'var', 'en', 'amerikansk', 'saxofonist', 'och', 'kompositör.']",29,29
"['B-Artist', 'O', 'O', 'O', 'B-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['anouk', 'teeuwe,', 'eller', 'bara', 'anouk,', 'född', '8', 'april', '1975', 'i', 'haag,', 'är', 'en', 'nederländsk', 'sångerska.']",15,15
"['O', 'O', 'O', 'O', 'O', 'O', 'B-Artist', 'I-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['joseph', 'adolf', 'johannes', 'sköld,', 'känd', 'som', 'otte', 'sköld,', 'född', '14', 'juli', '1894', 'i', 'wuchang,', 'kina,', 'död', '7', 'november', '1958', 'i', 'hägerstens', 'församling,', 'stockholm,', 'var', 'svensk', 'målare,', 'tecknare', 'och', 'grafiker.']",29,29
"['B-Artist', 'I-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['lisa', 'ekdahl,', 'född', '29', 'juli', '1971', 'i', 'stockholm,', 'är', 'en', 'svensk', 'sångerska', 'och', 'låtskrivare.']",14,14
"['O', 'O', 'O', 'B-Artist', 'I-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['åren', '2007–2015', 'har', 'dan', 'hylander', 'till', 'stor', 'del', 'varit', 'bosatt', 'i', 'bolivia', 'med', 'sin', 'familj,', 'men', 'återvände', 'i', 'början', 'av', '2016', 'till', 'sverige.']",23,23
"['B-Artist', 'I-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['terry', 'jacks', 'är', 'mest', 'känd', 'för', 'att', 'ha', 'spelat', 'in', 'låten', 'seasons', 'in', 'the', 'sun.']",15,15
"['B-Artist', 'I-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['anders', 'lundquist,', 'född', '1', 'juli', '1803', 'i', 'örebro', 'församling,', 'örebro', 'län,', 'död', '22', 'oktober', '1853', 'i', 'hovförsamlingen', 'i', 'stockholm,', 'var', 'en', 'svensk', 'konstnär', 'och', 'grafiker.']",25,25
"['O', 'O', 'O', 'O', 'O', 'O', 'B-Artist', 'I-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['johnnie', 'lucille', 'collier,', 'känd', 'under', 'artistnamnet', 'ann', 'miller,', 'född', '12', 'april', '1923', 'i', 'houston', 'i', 'texas,', 'död', '22', 'januari', '2004', 'i', 'los', 'angeles', 'i', 'kalifornien,', 'var', 'en', 'amerikansk', 'skådespelare,', 'sångare', 'och', 'dansare.']",32,32
"['O', 'B-Artist', 'I-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['k.', 'eric', 'drexler,', 'född', '25', 'april', '1955', 'är', 'en', 'ingenjör,', 'författare', 'och', 'futurolog', 'med', 'fokus', 'på', 'framväxande', 'teknologier.']",18,18
"['B-Artist', 'I-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['wendela', 'hebbe,', 'född', 'åstrand', 'den', '9', 'september', '1808', 'i', 'jönköpings', 'församling,', 'död', '27', 'augusti', '1899', 'i', 'hedvig', 'eleonora', 'församling,', 'stockholm,', 'var', 'en', 'svensk', 'författare,', 'tonsättare,', 'journalist', 'och', 'översättare.']",28,28
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['i', 'dantes', 'den', 'gudomliga', 'komedin', 'är', 'det', 'vergilius', 'som', 'är', 'författarens', 'ciceron', 'genom', 'helvetet', 'och', 'skärselden.']",16,16
"['B-Artist', 'I-Artist', 'I-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['mary', 'jo', 'deschanel,', 'tidigare', 'weir,', 'född', '25', 'november', '1945', 'i', 'los', 'angeles,', 'kalifornien,', 'är', 'en', 'amerikansk', 'skådespelare.']",17,17
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['paul', 'david', 'hewson,', 'född', '10', 'maj', '1960', 'i', 'dublin,', 'mer', 'känd', 'som', 'bono', '(uttal', ""['bɒnəʊ]),"", 'är', 'sångare', 'i', 'det', 'irländska', 'rockbandet', 'u2.']",22,22
"['O', 'B-Artist', 'I-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['karl', 'fredrik', 'virtanen,', 'född', '15', 'november', '1971', 'i', 'motala,', 'är', 'en', 'svensk', 'journalist,', 'kolumnist', 'och', 'programledare.']",16,16
"['B-Artist', 'I-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['james', 'foley,', 'född', '28', 'december', '1953', 'i', 'brooklyn,', 'new', 'york,', 'är', 'en', 'amerikansk', 'filmregissör.']",14,14
"['B-Artist', 'I-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['rob', 'marshall,', 'född', '17', 'oktober', '1960', 'i', 'madison,', 'wisconsin,', 'är', 'en', 'amerikansk', 'teater-', 'och', 'filmregissör', 'samt', 'koreograf.']",17,17
"['B-Artist', 'I-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['stella', 'stevens,', 'egentligen', 'estelle', 'caro', 'eggleston,', 'född', '1', 'oktober', '1938', 'i', 'yazoo', 'city', 'i', 'mississippi,', 'är', 'en', 'amerikansk', 'före', 'detta', 'skådespelare', 'och', 'fotomodell.']",23,23
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Artist', 'I-Artist', 'O', 'O', 'O', 'O', 'O', 'O']","['flera', 'priser', 'har', 'även', 'instiftats', 'i', 'hennes', 'namn,', 'där', 'det', 'främsta', 'är', 'litteraturpriset', 'till', 'astrid', 'lindgrens', 'minne', 'instiftat', '2002', 'av', 'sveriges', 'regering.']",22,22
"['B-Artist', 'I-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['ricarda', 'huch,', 'född', 'huch', 'den', '18', 'juli', '1864', 'i', 'braunschweig,', 'niedersachsen,', 'död', '17', 'november', '1947', 'i', 'schönberg', 'im', 'taunus,', 'idag', 'en', 'stadsdel', 'i', 'kronberg', 'im', 'taunus,', 'hessen,', 'var', 'en', 'tysk', 'författare,', 'filosof', 'och', 'historiker.']",34,34
"['B-Artist', 'I-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['paulina', 'pancenkov,', 'född', '29', 'november', '1999', 'i', 'bjuv,', 'är', 'en', 'svensk', 'sångerska.']",12,12
"['B-Artist', 'I-Artist', 'I-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['anna', 'maria', 'lenngren,', 'född', 'malmstedt', 'den', '18', 'juni', '1754', 'i', 'kvarteret', 'ånäbben', 'i', 'uppsala,', 'död', '8', 'mars', '1817', 'i', 'stockholm,', 'var', 'en', 'svensk', 'poet.']",24,24
"['B-Artist', 'I-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['bosse', 'broberg,', 'född', '6', 'september', '1937', 'i', 'ludvika,', 'är', 'en', 'svensk', 'jazztrumpetare,', 'kompositör,', 'musikarrangör', 'och', 'orkesterledare.']",16,16
"['B-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['beyoncé', 'giselle', 'knowles-carter,', 'mer', 'känd', 'under', 'artistnamnet', 'beyoncé,', 'född', '4', 'september', '1981', 'i', 'houston', 'i', 'texas,', 'är', 'en', 'amerikansk', 'sångerska,', 'låtskrivare', 'och', 'skådespelerska.']",23,23
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Artist', 'I-Artist', 'O', 'O', 'O', 'O']","['dessa', 'båda', 'bolag', 'ingår', 'i', 'en', 'koncern', 'som', 'heter', 'zenith', 'group', 'holding', 'ab', 'där', 'mikael', 'persbrandt', 'inte', 'har', 'någon', 'styrelsebefattning.']",20,20
"['O', 'O', 'O', 'B-Artist', 'I-Artist', 'I-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['för', 'dansaren,', 'se', 'elsa-marianne', 'von', 'rosenelsa', 'von', 'rosen,', 'född', '7', 'februari', '1904', 'i', 'hedvig', 'eleonora', 'församling', 'i', 'stockholm,', 'död', '15', 'april', '1991', 'i', 'oscars', 'församling', 'i', 'stockholm,', 'var', 'en', 'svensk', 'grevinna', 'av', 'ätten', 'von', 'rosen', 'och', 'under', 'åren', '1937–1951', 'prinsessa', 'bernadotte.']",41,41
"['B-Artist', 'I-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['jean-luc', 'godard', '(ipa:', '/ʒɑ̃lyk', 'ɡɔdaʁ/),', 'född', '3', 'december', '1930', 'i', 'paris,', 'död', '13', 'september', '2022', 'i', 'rolle', 'i', 'vaud,', 'var', 'en', 'fransk-schweizisk', 'filmregissör,', 'manusförfattare', 'och', 'filmkritiker,', 'som', 'anses', 'vara', 'en', 'av', 'franska', 'nya', 'vågens', 'främsta', 'profiler.']",36,36
"['B-Artist', 'I-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['warren', 'william,', 'född', '2', 'december', '1894', 'i', 'aitkin,', 'minnesota,', 'usa,', 'död', '24', 'september', '1948', 'i', 'hollywood,', 'kalifornien,', 'usa', 'var', 'en', 'amerikansk', 'skådespelare.']",22,22
"['B-Artist', 'I-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['milton', 'friedman,', 'född', '31', 'juli', '1912', 'i', 'brooklyn', 'i', 'new', 'york,', 'död', '16', 'november', '2006', 'i', 'san', 'francisco', 'i', 'kalifornien,', 'var', 'en', 'amerikansk', 'nationalekonom', 'och', 'statistiker.']",26,26
"['B-Artist', 'I-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['claude', 'lanzmann,', 'född', '27', 'november', '1925', 'i', 'paris,', 'död', '5', 'juli', '2018', 'i', 'paris,', 'var', 'en', 'fransk', 'journalist,', 'författare', 'och', 'filmregissör.']",21,21
"['B-Artist', 'I-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['alexander', 'pope,', 'född', '21', 'maj', '1688', 'i', 'london,', 'död', '30', 'maj', '1744', 'i', 'twickenham', 'i', 'london,', 'var', 'en', 'engelsk', 'författare', 'och', 'översättare.']",22,22
"['O', 'B-Artist', 'O', 'O', 'O', 'O', 'O']","['redan', 'shakespeares', 'samtida', 'kollega', 'ben', 'jonson', 'sade:']",7,7
"['B-Artist', 'I-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['anila', 'wilms', '(född', '1971', 'i', 'tirana)', 'i', 'albanien,', 'är', 'en', 'albansk', 'författare', 'som', 'bor', 'i', 'tyskland.']",16,16
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Artist', 'I-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['det', 'viktigaste', 'dokumentet', 'vid', 'asylen', 'var', 'enligt', 'marklund', 'och', 'eriksson', 'ett', 'kammarrättsbeslut', 'från', '1994', 'där', 'maria', 'eriksson', 'överklagat', 'ett', 'tidigare', 'avslag', 'på', 'en', 'begäran', 'att', 'få', '350', '000', 'kronor', 'i', 'bidrag', 'till', 'en', 'bostad', 'i', 'chile.']",36,36
"['B-Artist', 'I-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['marianne', 'alopaeus,', 'född', 'rosenbröijer', '9', 'oktober', '1918', 'i', 'ekenäs', 'i', 'finland,', 'död', '10', 'november', '2014', 'i', 'helsingfors,', 'var', 'en', 'finlandssvensk', 'författare', 'och', 'översättare.']",23,23
"['B-Artist', 'I-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['emma', 'marrone,', 'född', '25', 'maj', '1984', 'i', 'florens,', 'är', 'en', 'italiensk', 'sångerska.']",12,12
"['O', 'B-Artist', 'I-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['william', 'oliver', 'stone,', 'född', '15', 'september', '1946', 'i', 'new', 'york,', 'är', 'en', 'amerikansk', 'filmregissör,', 'manusförfattare,', 'filmproducent', 'och', 'skådespelare.']",18,18
"['B-Artist', 'I-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['marc', 'bolan,', 'född', 'mark', 'feld', '30', 'september', '1947', 'i', 'hackney', 'i', 'london,', 'död', '16', 'september', '1977', 'i', 'barnes', 'i', 'london,', 'var', 'en', 'brittisk', 'sångare', 'och', 'låtskrivare.']",26,26
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Artist', 'I-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['hjalmar', 'branting', 'var', 'även', 'styvfar', 'till', 'vera', 'von', 'kræmer', '(1878–1940)', 'och', 'henry', 'von', 'kræmer', '(1880–1957),', 'barn', 'till', 'anna', 'branting', 'i', 'hennes', 'äktenskap', 'med', 'löjtnanten', 'gustaf', 'von', 'kræmer.']",27,27
"['B-Artist', 'I-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['francis', 'baily,', 'född', 'den', '28', 'april', '1774', 'i', 'newbury,', 'berkshire,', 'död', 'den', '30', 'augusti', 'i', '1844', 'i', 'london,', 'var', 'en', 'engelsk', 'astronom.']",22,22
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Artist', 'I-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['samtliga', 'spår', 'på', 'skivan', 'är', 'skrivna', 'och', 'producerade', 'av', 'pablo', 'gad.', 'bandet', 'zion', 'steppers', 'är', 'med', 'och', 'backar', 'honom', 'på', 'samtliga', 'spår.']",22,22
"['O', 'B-Artist', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['gaetano', 'donizetti,', 'född', '29', 'november', '1797', 'i', 'bergamo,', 'död', '8', 'april', '1848', 'i', 'bergamo,', 'var', 'en', 'italiensk', 'tonsättare.']",18,18
