ner_tags,tokens,lnt,lnn
"['B-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['arturo', 'magni', '(usmate', 'velate,', '24', 'september', '1925', '-', 'samarate,', '2', 'december', '2015)', 'was', 'an', 'italian', 'engineer', 'racing', 'team', 'manager', 'and', 'entrepreneur.']",21,21
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['however,', 'he', 'died', 'a', 'few', 'months', 'into', 'his', 'reign', 'and', 'was', 'succeeded', 'by', 'his', 'son,', 'vologases', 'i.', 'tacitus', 'wrote', 'that', 'vonones', 'ii', '“knew', 'neither', 'success', 'nor', 'failure', 'which', 'have', 'deserved', 'to', 'be', 'remembered', 'to', 'him.']",35,35
"['B-OtherPER', 'I-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['francis', 'edgar', 'stanley,', 'also', 'known', 'as', 'f.', 'e.', 'stanley', '(june', '1,', '1849', '–', 'july', '31,', '1918),', 'was', 'an', 'american', 'businessman', 'and', 'was', 'the', 'co-founder,', 'along', 'with', 'his', 'twin', 'brother', 'freelan', 'oscar', 'stanley,', 'of', 'the', 'stanley', 'motor', 'carriage', 'company', 'which', 'built', 'the', 'stanley', 'steamer.']",43,43
"['B-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['david', 'wohl', 'is', 'an', 'american', 'comic', 'book', 'writer', 'and', 'editor.']",10,10
"['B-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['jan', 'narveson', '(;', 'born', '1936)', 'is', 'professor', 'of', 'philosophy', 'emeritus', 'at', 'the', 'university', 'of', 'waterloo,', 'in', 'waterloo,', 'ontario,', 'canada.']",19,19
"['B-OtherPER', 'I-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['geert', 'de', 'vos', '(born', '6', 'october', '1981)', 'is', 'a', 'belgian', 'darts', 'player.']",12,12
"['B-OtherPER', 'I-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['william', 'charles', 'braithwaite', '(23', 'december', '1862', '–', '28', 'january', '1922)', 'was', 'a', 'british', 'historian,', 'specialising', 'in', 'the', 'early', 'history', 'of', 'the', 'society', 'of', 'friends', '(quakers).']",25,25
"['B-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['marco', 'zoppo', '(1433', '–', '19', 'february', '1498)', 'was', 'an', 'italian', 'painter', 'of', 'the', 'renaissance', 'period,', 'active', 'mainly', 'in', 'bologna.']",19,19
"['B-OtherPER', 'I-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['richardis', 'of', 'sualafeldgau', '(richwara;', 'c.', '945/950', '–', '8', 'july', '994)', 'was', 'margravine', 'of', 'austria', 'from', '976', 'until', '994', 'as', 'consort', 'of', 'the', 'first', 'babenberg', 'margrave', 'leopold', 'i.']",27,27
"['B-OtherPER', 'I-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['john', 'nathaniel', 'couch', '(12', 'october', '1896', 'in', 'prince', 'edward', 'county,', 'virginia', '–', '16', 'december', '1986)', 'was', 'an', 'american', 'mycologist.']",19,19
"['B-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['william', 'schaus', '(january', '11,', '1858', 'in', 'new', 'york', 'city', '–', 'june', '20,', '1942)', 'was', 'an', 'american', 'entomologist', 'who', 'became', 'known', 'for', 'his', 'major', 'contribution', 'to', 'the', 'knowledge', 'and', 'description', 'of', 'new', 'species', 'of', 'the', 'neotropical', 'lepidoptera.']",36,36
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherPER', 'I-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['prathivadhi', 'bhayankara', 'sreenivas', '(22', 'september', '1930', '–', '14', 'april', '2013)', 'widely', 'known', 'as', 'p.', 'b.', 'sreenivas', 'was', 'an', 'indian', 'playback', 'singer,', 'composer,', 'harmonium', 'player,', 'lyricist,', 'littérateur,', 'and', 'poet', 'known', 'for', 'his', 'works', 'in', 'south', 'cinema,', 'and', 'bollywood.']",37,37
"['B-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['albert', 'namatjira', '(born', 'elea', 'namatjira;', '28', 'july', '1902', '–', '8', 'august', '1959)', 'was', 'an', 'arrernte', 'painter', 'from', 'the', 'macdonnell', 'ranges', 'in', 'central', 'australia,', 'widely', 'considered', 'one', 'of', 'the', 'greatest', 'and', 'most', 'influential', 'australian', 'artists.']",34,34
"['B-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['per', 'laursen', '(born', '16', 'april', '1966)', 'is', 'a', 'danish', 'professional', 'darts', 'player', 'who', 'plays', 'in', 'professional', 'darts', 'corporation', '(pdc)', 'and', 'british', 'darts', 'organisation', '(bdo)', 'tournaments.']",25,25
"['B-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['cristoforo', 'roncalli', '(c.', '1552–1626)', 'was', 'an', 'italian', 'mannerist', 'painter.']",9,9
"['B-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['sandra', 'sully', '(born', '18', 'february', '1965)', 'is', 'an', 'australian', 'news', 'presenter', 'and', 'journalist', 'and', 'editor', 'for', '10', 'news', 'first', 'in', 'sydney', 'and', 'queensland.']",23,23
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherPER', 'O', 'B-OtherPER']","['it', 'was', 'also', 'found', 'during', 'ancient', 'greek', 'times', 'with', 'two', 'ps', 'as', 'philippides', 'and', 'philippos.']",15,15
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['according', 'to', 'an', 'article', 'in', 'the', 'leftist', 'pro-kurdish', 'kurtuluş', 'magazine,', 'mit', 'deputy', 'chief', 'hiram', 'abas', 'was', 'present', 'at', 'the', '1977', 'taksim', 'square', 'massacre.']",23,23
"['B-OtherPER', 'I-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['sir', 'edward', 'wotton', '(1489–1551)', 'was', 'the', 'treasurer', 'of', 'calais', 'and', 'a', 'privy', 'councillor', 'to', 'edward', 'vi', 'of', 'england.']",18,18
"['B-OtherPER', 'I-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['freelan', 'oscar', 'stanley', '(june', '1,', '1849', '–', 'october', '2,', '1940)', 'was', 'an', 'american', 'inventor,', 'entrepreneur,', 'hotelier,', 'and', 'architect.']",18,18
"['O', 'B-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['traditionally,', 'botany', 'has', 'also', 'included', 'the', 'study', 'of', 'fungi', 'and', 'algae', 'by', 'mycologists', 'and', 'phycologists', 'respectively,', 'with', 'the', 'study', 'of', 'these', 'three', 'groups', 'of', 'organisms', 'remaining', 'within', 'the', 'sphere', 'of', 'interest', 'of', 'the', 'international', 'botanical', 'congress.']",36,36
"['B-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['jomo', 'kenyatta', '(c.', '1897', '–', '22', 'august', '1978)', 'was', 'a', 'kenyan', 'anti-colonial', 'activist', 'and', 'politician', 'who', 'governed', 'kenya', 'as', 'its', 'prime', 'minister', 'from', '1963', 'to', '1964', 'and', 'then', 'as', 'its', 'first', 'president', 'from', '1964', 'to', 'his', 'death', 'in', '1978.']",39,39
"['O', 'B-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['baron', 'alberto', 'fassini', '(1875–1942)', 'was', 'an', 'italian', 'business', 'tycoon', 'and', 'film', 'producer.']",12,12
"['B-OtherPER', 'I-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['achyut', 'krishna', 'kharel', 'was', 'the', 'chief', 'of', 'nepal', 'police', 'during', 'the', ""maoist's"", 'insurgency.']",13,13
"['B-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['sabah', 'homasi', '(born', 'october', '19,', '1988)', 'is', 'an', 'american', 'mixed', 'martial', 'artist', 'currently', 'competing', 'in', 'the', 'welterweight', 'division', 'of', 'bellator', 'mma.']",21,21
"['B-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['gaiseric', '(c.', '389', '–', '25', 'january', '477),', 'also', 'known', 'as', 'geiseric', 'or', 'genseric', '(latin:', 'gaisericus,', 'geisericus;', 'reconstructed', 'vandalic:', '*gaisarīx)', 'was', 'king', 'of', 'the', 'vandals', 'and', 'alans', '(428–477),', 'ruling', 'a', 'kingdom', 'he', 'established,', 'and', 'was', 'one', 'of', 'the', 'key', 'players', 'in', 'the', 'difficulties', 'faced', 'by', 'the', 'western', 'roman', 'empire', 'during', 'the', '5th', 'century.']",52,52
"['B-OtherPER', 'I-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['william', ""d'alton"", 'mann', '(september', '27,', '1839', '–', 'may', '17,', '1920)', 'was', 'an', 'american', 'civil', 'war', 'soldier,', 'businessman,', 'and', 'newspaper', 'and', 'magazine', 'publisher.']",22,22
"['B-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['martins', 'licis', '(latvian:', 'mārtiņš', 'līcis,', 'pronounced', '[ˈmaːrtiɲʃ', 'ˈliːtsis];', 'born', 'september', '28,', '1990)', 'is', 'a', 'latvian-american', 'professional', 'strongman,', 'notable', 'for', 'winning', '2019', ""world's"", 'strongest', 'man,', '2022', 'arnold', 'strongman', 'classic,', 'and', '2021', 'rogue', 'invitational', 'strongman', 'championships.']",34,34
"['B-OtherPER', 'I-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['giselle', 'o.', 'martin-kniep', '(born', '1956,', 'died', '2021)', 'was', 'an', 'american', 'educator,', 'researcher,', 'program', 'evaluator', 'and', 'writer.']",16,16
"['B-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['eugeniusz', 'frankowski', '(1884–1962)', 'was', 'a', 'polish', 'archaeologist,', 'ethnographer', 'and', 'ethnologist.']",10,10
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherPER', 'I-OtherPER']","['uthman', 'was', 'followed', 'by', 'three', 'more', 'agents,', 'collectively', 'known', 'as', 'the', 'four', 'deputies,', 'who', 'were', 'regarded', 'by', 'the', 'twelver', 'community', 'as', 'representatives', 'of', 'muhammad', 'al-mahdi.']",25,25
"['B-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['mick', 'grant', '(born', '10', 'july', '1944)', 'is', 'an', 'english', 'former', 'professional', 'motorcycle', 'road', 'racer', 'and', 'tt', 'rider.']",17,17
"['B-OtherPER', 'I-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['herbert', 'knowles', 'morrison', '(january', '24,', '1854', '–', 'june', '15,', '1885)', 'was', 'an', 'american', 'entomologist', 'and', 'professional', 'collector', 'of', 'insects.']",19,19
"['B-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['cecil', 'price', 'died', 'following', 'a', 'fall', 'from', 'a', 'piece', 'of', 'equipment', 'at', 'his', 'job', 'on', 'may', '6,', '2001.']",18,18
"['B-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['thomas', 'heaphy', 'the', 'elder', '(1775–1835)', 'was', 'an', 'english', 'water-colour', 'painter,', 'known', 'also', 'for', 'his', 'portraits.']",15,15
"['B-OtherPER', 'I-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['thomas', 'henry', 'wyatt', '(9', 'may', '1807', '–', '5', 'august', '1880)', 'was', 'an', 'anglo-irish', 'architect.']",14,14
"['B-OtherPER', 'I-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['danny', 'ray', 'thompson', '(october', '1,', '1947', '–', 'march', '12,', '2020)', 'was', 'an', 'american', 'jazz', 'musician.']",15,15
"['B-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['othniel', '(;', 'hebrew:', 'עָתְנִיאֵל', 'בֶּן', 'קְנַז,', 'ʿoṯnīʾēl', 'ben', 'qenaz)', 'was', 'the', 'first', 'of', 'the', 'biblical', 'judges.']",16,16
"['B-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['marc', 'pfister', '(born', '26', 'september', '1989)', 'is', 'a', 'swiss', 'curler', 'from', 'schalunen.']",12,12
"['B-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['sheela', 'murthy', '(born', '12', 'october', '1961)', 'is', 'a', 'lawyer,', 'entrepreneur,', 'and', 'philanthropist,', 'perhaps', 'best', 'known', 'as', 'founder', 'and', 'president', 'of', 'the', 'owings', 'mills,', 'maryland', 'based', 'murthy', 'law', 'firm,', 'which', 'has', 'been', 'ranked', 'as', 'one', 'of', 'the', ""world's"", 'leading', 'u.s.', 'immigration', 'law', 'firms.']",42,42
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherPER']","['negotiations', 'failed', 'after', 'the', 'umayyad', 'governor', 'ubayd', 'allah', 'ibn', 'ziyad', 'refused', 'husayn', 'safe', 'passage', 'without', 'submitting', 'to', 'his', 'authority,', 'a', 'condition', 'declined', 'by', 'husayn.']",24,24
"['B-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['lee', 'sang-su', '(born', '13', 'august', '1990)', 'is', 'a', 'south', 'korean', 'table', 'tennis', 'player.']",13,13
"['B-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['tim', 'bradstreet', 'is', 'an', 'american', 'artist', 'and', 'illustrator,', 'best', 'known', 'for', 'his', 'work', 'on', 'comic', 'books,', 'book', 'covers,', 'movie', 'posters,', 'roleplaying', 'games', 'and', 'trading', 'cards.']",25,25
"['B-OtherPER', 'I-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['émile', 'louis', 'ragonot', '(12', 'october', '1843', '–', '13', 'october', '1895)', 'was', 'a', 'french', 'entomologist.']",14,14
"['B-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['anita', 'sarkeesian', '(', 'sar-kee-zee-ən;', 'born', '1983)', 'is', 'a', 'canadian-american', 'feminist', 'media', 'critic', 'and', 'public', 'speaker.']",15,15
"['B-OtherPER', 'I-OtherPER', 'I-OtherPER', 'I-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['jacques', 'leneuf', 'de', 'la', 'poterie', '(november', '7,', '1604,', 'in', 'caen,', 'normandy', '-', 'died', 'some', 'time', 'after', 'november', '4,', '1687,', 'in', 'canada)', 'was', 'a', 'fur', 'merchant,', 'businessman,', 'seigneur,', 'and', 'co-founder', 'and', 'director', 'of', 'the', 'communauté', 'des', 'habitants,', 'in', 'the', 'colony', 'of', 'canada.']",41,41
"['B-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['andré', 'colin', '(19', 'january', '1910', '–', '29', 'august', '1978)', 'was', 'a', 'french', 'politician.']",13,13
"['B-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['mark', 'ryden', '(born', 'january', '20,', '1963)', 'is', 'an', 'american', 'painter', 'who', 'is', 'considered', 'to', 'be', 'part', 'of', 'the', 'lowbrow', '(or', 'pop', 'surrealist)', 'art', 'movement.']",24,24
"['B-OtherPER', 'I-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['josep', 'maria', 'sert', 'i', 'badia', '(catalan', 'pronunciation:', '[ʒuˈzɛb', 'məˈɾi.ə', 'ˈsɛɾt];', 'barcelona,', '21', 'december', '1874', '–', '27', 'november', '1945,', 'buried', 'in', 'the', 'vic', 'cathedral)', 'was', 'a', 'spanish', 'muralist,', 'the', 'son', 'of', 'an', 'affluent', 'textile', 'industry', 'family,', 'and', 'friend', 'of', 'salvador', 'dalí.']",40,40
"['B-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['yun', 'sung-bin', '(hangul:', '윤성빈;', 'born', '23', 'may', '1994)', 'is', 'a', 'south', 'korean', 'skeleton', 'racer.']",14,14
"['B-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['friedrich', 'waismann', '(german:', '[ˈvaɪsman];', '21', 'march', '1896', '–', '4', 'november', '1959)', 'was', 'an', 'austrian', 'mathematician,', 'physicist,', 'and', 'philosopher.']",18,18
"['B-OtherPER', 'I-OtherPER', 'I-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['giorgio', 'levi', 'della', 'vida', '(22', 'august', '1886', 'in', 'venice', '–', '25', 'november', '1967', 'in', 'rome)', 'was', 'an', 'italian', 'jewish', 'linguist', 'whose', 'expertise', 'lay', 'in', 'hebrew,', 'arabic,', 'and', 'other', 'semitic', 'languages,', 'as', 'well', 'as', 'on', 'the', 'history', 'and', 'culture', 'of', 'the', 'near', 'east.']",42,42
"['B-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['jeff', 'gerstmann', '(born', 'august', '1,', '1975)', 'is', 'an', 'american', 'video', 'game', 'journalist.']",12,12
"['B-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['alicia', 'gali', 'is', 'an', 'australian', 'woman', 'who', 'was', 'jailed', 'for', 'eight', 'months', 'in', 'fujairah,', 'united', 'arab', 'emirates', 'in', '2008.']",19,19
"['B-OtherPER', 'I-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['mario', 'de', 'bernardi', '(1893–1959)', 'was', 'an', 'italian', 'world', 'war', 'i', 'fighter', 'pilot,', 'seaplane', 'air', 'racer', 'of', 'the', '1920s,', 'and', 'test', 'pilot', 'of', 'early', 'italian', 'experimental', 'jets.']",26,26
"['B-OtherPER', 'I-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['roger', 'de', 'coster', '(born', '28', 'august', '1944)', 'is', 'a', 'belgian', 'former', 'professional', 'motocross', 'racer', 'and', 'current', 'motorsport', 'director', 'of', 'ktm', 'and', 'husqvarna', 'north', 'america.']",24,24
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['the', 'moors', 'murders', 'were', 'carried', 'out', 'by', 'ian', 'brady', 'and', 'myra', 'hindley', 'between', 'july', '1963', 'and', 'october', '1965,', 'in', 'and', 'around', 'manchester,', 'england.']",23,23
"['O', 'O', 'B-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['karl', 'ludwig', 'von', 'bertalanffy', '(19', 'september', '1901', '–', '12', 'june', '1972)', 'was', 'an', 'austrian', 'biologist', 'known', 'as', 'one', 'of', 'the', 'founders', 'of', 'general', 'systems', 'theory', '(gst).']",26,26
"['B-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['elise', 'christie', '(born', '13', 'august', '1990)', 'is', 'a', 'british', 'former', 'short', 'track', 'speed', 'skater.']",14,14
"['B-OtherPER', 'I-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['maria', 'alma', 'solis', 'is', 'a', 'entomologist', 'at', 'the', 'systematic', 'entomology', 'laboratory', '(sel)', 'of', 'the', 'agricultural', 'research', 'service', 'of', 'the', 'u.s.', 'department', 'of', 'agriculture.']",23,23
"['B-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['paul', 'sérusier', '(9', 'november', '1864', '–', '7', 'october', '1927)', 'was', 'a', 'french', 'painter', 'who', 'was', 'a', 'pioneer', 'of', 'abstract', 'art', 'and', 'an', 'inspiration', 'for', 'the', 'avant-garde', 'nabis', 'movement,', 'synthetism', 'and', 'cloisonnism.']",31,31
"['O', 'B-OtherPER', 'I-OtherPER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['h.', 'reuben', 'cohen,', '(july', '11,', '1921', '–', 'october', '24,', '2014)', 'was', 'a', 'canadian', 'businessman,', 'lawyer,', 'and', 'the', 'third', 'chancellor', 'of', 'dalhousie', 'university.']",22,22
