ner_tags,tokens,lnt,lnn
"['B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['děčín', '(deutsch', 'tetschen,', '1942–1945', 'tetschen-bodenbach,', '1945', 'děčín-podmokly)', 'ist', 'eine', 'stadt', 'im', 'ústecký', 'kraj', 'an', 'der', 'elbe', 'im', 'norden', 'tschechiens,', 'nahe', 'der', 'grenze', 'zu', 'sachsen.']",24,24
"['B-HumanSettlement', 'O', 'O', 'O', 'B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['miami', '[maɪˈæmɪ]', '(city', 'of', 'miami)', 'ist', 'eine', 'stadt', 'und', 'der', 'verwaltungssitz', 'des', 'miami-dade', 'county', 'im', 'us-bundesstaat', 'florida', 'mit', '442.241', 'einwohnern', '(stand:', '2020).']",22,22
"['B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['birmingham', '([ˈbœːɐ̯mɪŋəm],', 'britisch', '[ˈbɜːmɪŋəm])', 'ist', 'nach', 'london', 'die', 'zweitgrößte', 'stadt', 'des', 'vereinigten', 'königreichs.']",13,13
"['O', 'O', 'O', 'B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['jahrhunderts', 'umfasste', 'das', 'mogulreich', 'fast', 'den', 'gesamten', 'subkontinent', 'und', 'teile', 'des', 'heutigen', 'afghanistans.']",13,13
"['B-HumanSettlement', 'O', 'O', 'O', 'O', 'O']","['elbflorenz', '(auch', 'florenz', 'des', 'nordens', 'bzw.']",6,6
"['O', 'B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['d1', 'jaipur', '(hindi', 'जयपुर', 'jayapur)', 'ist', 'die', 'hauptstadt', 'des', 'indischen', 'bundesstaates', 'rajasthan', 'mit', '3', 'millionen', 'einwohnern.']",16,16
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['sie', 'ist', 'der', 'hauptort', 'des', 'schweizer', 'kantons', 'schaffhausen', 'und', 'mit', 'rund', ""37'000"", 'einwohnern', 'auch', 'die', 'grösste', 'gemeinde', 'des', 'kantons.']",19,19
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HumanSettlement', 'O']","['seit', 'dem', 'friedensvertrag', 'von', '2007', 'wird', 'an', 'der', 'versöhnung', 'und', 'wiedervereinigung', 'der', 'elfenbeinküste', 'gearbeitet.']",14,14
"['O', 'O', 'O', 'B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['das', 'gebiet', 'um', 'hamamatsu', 'hat', 'sich', 'in', 'den', 'letzten', 'jahrzehnten', 'auch', 'zu', 'einem', 'forschungs-', 'und', 'industriezentrum', 'der', 'optoelektronik', 'entwickelt.']",19,19
"['B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['immingham', 'ist', 'eine', 'englische', 'kleinstadt', 'am', 'humber', 'nahe', 'der', 'nordsee', 'und', 'besitzt', '12.200', 'einwohner.']",14,14
"['O', 'O', 'O', 'O', 'O', 'B-HumanSettlement']","['sie', 'ist', 'verwaltungssitz', 'des', 'distrikts', 'vellore.']",6,6
"['O', 'B-HumanSettlement', 'I-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['das', 'königreich', 'ryūkyū', '(japanisch', '琉球王国', 'ryūkyū', 'ōkoku;', 'ryūkyū', '琉球国', 'ruuchuu-kuku;']",10,10
"['B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['gliwice', ""[gli'vʲit͡sɛ],"", 'deutsch', 'gleiwitz', ""['ɡlaɪ̯.vɪʦ],"", 'ist', 'eine', 'oberschlesische', 'kreisfreie', 'großstadt', 'in', 'der', 'polnischen', 'woiwodschaft', 'schlesien', 'und', 'kreisstadt', 'des', 'powiat', 'gliwicki', '(powiat', 'gleiwitz).']",22,22
"['B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['honiara', '[engl.', 'hoʊnɪˈɑːrə]', 'ist', 'hauptstadt', 'des', 'unabhängigen', 'inselstaates', 'der', 'salomonen', 'im', 'südwestlichen', 'pazifischen', 'ozean.']",14,14
"['B-HumanSettlement', 'O', 'O', 'O', 'B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['syrien', '(amtlich', 'arabische', 'republik', 'syrien,', 'arabisch', 'الجمهورية', 'العربية', 'السورية', 'al-dschumhūriyya', 'al-ʿarabiyya', 'as-sūriyya)', 'ist', 'ein', 'staat', 'in', 'vorderasien', 'und', 'teil', 'des', 'maschrek.']",21,21
"['B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['tachiarai', '(jap.', '大刀洗町,', '-machi)', 'ist', 'eine', 'stadt', 'im', 'mii-gun', 'in', 'der', 'japanischen', 'präfektur', 'fukuoka.']",14,14
"['O', 'O', 'B-HumanSettlement', 'O', 'O', 'O', 'B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['der', 'landkreis', 'naugard,', 'bis', '1938', 'kreis', 'naugard,', 'war', 'bis', '1945', 'ein', 'preußischer', 'landkreis', 'in', 'pommern.']",15,15
"['O', 'O', 'B-HumanSettlement', 'I-HumanSettlement', 'I-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['mexiko-stadt', '(spanisch', 'ciudad', 'de', 'méxico', '[sjuˈða(ð)', 'ðe', 'ˈmexiko],', 'kurz:', 'cdmx;', 'bis', '2016', 'méxico', 'd.f.)', 'ist', 'die', 'hauptstadt', 'von', 'mexiko.']",19,19
"['O', 'O', 'B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['ghom', 'bzw.', 'qom', '(auch', 'qum', 'oder', 'kum,', 'früher', 'com;', 'persisch', 'قم,', 'dmg', 'qom)', 'ist', 'die', 'hauptstadt', 'der', 'provinz', 'ghom', 'im', 'iran.']",21,21
"['O', 'O', 'O', 'O', 'B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['masyaf', '(arabisch', 'مصياف,', 'dmg', 'maṣyāf)', 'ist', 'eine', 'stadt', 'im', 'gouvernement', 'hama', 'im', 'westen', 'von', 'syrien.']",15,15
"['O', 'O', 'O', 'O', 'O', 'B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['die', 'georgische', 'sozialistische', 'sowjetrepublik', '(abkürzung', 'gssr,', 'als', 'rückübersetzung', 'aus', 'dem', 'russischen', 'auch', 'grusinische', 'sozialistische', 'sowjetrepublik', 'genannt;']",16,16
"['O', 'B-HumanSettlement', 'I-HumanSettlement', 'I-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['die', 'city', 'of', 'westminster', 'ist', 'ein', 'stadtbezirk', 'von', 'london,', 'der', 'den', 'westlichen', 'teil', 'des', 'stadtzentrums', 'bildet.']",16,16
"['B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['kampala', '[kamˈpaːla,', 'engl.', 'kæmˈpɑːlə]', 'ist', 'die', 'hauptstadt', 'von', 'uganda', 'mit', 'etwa', '1,5', 'millionen', 'einwohnern', 'und', 'gleichzeitig', 'eine', 'der', '127', 'verwaltungseinheiten', 'auf', 'distriktebene', 'von', 'uganda.']",24,24
"['B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['florenz', 'ist', 'die', 'hauptstadt', 'sowie', 'größte', 'stadt', 'der', 'region', 'toskana', 'und', 'der', 'metropolitanstadt', 'florenz,', 'in', 'der', 'etwa', 'eine', 'million', 'menschen', 'leben.']",21,21
"['O', 'O', 'O', 'B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['ostende', '[ɔstˈʔɛndə]', '(niederländisch', 'oostende', '[ˌoːstˈɛndə],', 'französisch', 'ostende', '[ɔstɑ̃d])', 'ist', 'eine', 'hafenstadt', 'und', 'ein', 'seebad', 'an', 'der', 'belgischen', 'küste', 'in', 'der', 'provinz', 'westflandern', 'mit', '71.647', 'einwohnern', '(stand', '1.', 'januar', '2020).']",29,29
"['O', 'O', 'O', 'O', 'B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['kisangani', '[kiːsəŋˈɡɑːni]', '(bis', '1966', 'stanleyville)', 'ist', 'eine', 'stadt', 'im', 'nordosten', 'der', 'demokratischen', 'republik', 'kongo', 'mit', '1,6', 'mio.']",17,17
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['frank', 'phillips,', 'nach', 'dem', 'die', 'hauptstraße', 'der', 'stadt', 'benannt', 'wurde', '(das', 'krankenhaus', 'wurde', 'nach', 'seiner', 'frau', 'jane', 'benannt),', 'gründete', 'phillips', 'petroleum', '1905', 'in', 'bartlesville,', 'als', 'die', 'gegend', 'noch', 'ein', 'indianer-territorium', 'war.']",31,31
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HumanSettlement', 'O', 'O', 'O']","['budapest', 'entstand', 'im', 'jahr', '1873', 'durch', 'die', 'zusammenlegung', 'der', 'beiden', 'zuvor', 'selbstständigen', 'städte', 'buda', '(deutsch', 'ofen;', 'mit', 'dem', '1849', 'eingemeindeten', 'óbuda,', 'alt-ofen)', 'und', 'pest', '(pesth).']",25,25
"['O', 'O', 'O', 'O', 'O', 'O', 'B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HumanSettlement', 'O', 'B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['in', 'der', 'region', 'war', 'der', 'name', 'andorras', 'zudem', 'wegen', 'der', 'beiden', 'konkurrierenden', 'rundfunkstationen', 'mit', 'sitz', 'in', 'andorra,', 'radio', 'andorra', 'und', 'sud', 'radio,', 'berühmt,', 'die', 'bis', '1981', 'von', 'ausländischen', 'lizenzinhabern', 'betrieben', 'wurden', 'und', 'werbefinanzierte,', 'überwiegend', 'französischsprachige', 'unterhaltungsprogramme', 'sendeten.']",37,37
"['B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HumanSettlement']","['edinburgh', '[ˈɛdɪnb(ə)ɹə]', '(schottisch-gälisch', 'dùn', 'èideann', '[tuːn', 'ˈeːtʃən];', 'deutsch', 'edinburg;']",9,9
"['O', 'O', 'O', 'O', 'O', 'B-HumanSettlement', 'I-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['portugal', '(portugiesisch', 'portugal', '[puɾtuˈɣal],', 'amtlich', 'portugiesische', 'republik,', 'portugiesisch', 'república', 'portuguesa)', 'ist', 'ein', 'europäischer', 'staat', 'im', 'westen', 'der', 'iberischen', 'halbinsel.']",19,19
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['sie', 'liegt', 'im', 'südwesten', 'der', 'provinz', 'québec', 'auf', 'der', 'île', 'de', 'montréal,', 'der', 'größten', 'insel', 'im', 'hochelaga-archipel,', 'die', 'vom', 'sankt-lorenz-strom', 'und', 'von', 'mündungsarmen', 'des', 'ottawa', 'umflossen', 'wird.']",27,27
"['O', 'O', 'B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['johannesburg,', 'auch', 'igoli/egoli', '(isizulu', 'für', '‚ort', 'des', 'goldes‘)', 'oder', 'irhawutini', '(isixhosa),', 'umgangssprachlich', 'oft', 'joburg', 'oder', 'jozi,', 'ist', 'die', 'hauptstadt', 'der', 'provinz', 'gauteng', 'in', 'südafrika.']",24,24
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['die', 'deutsche', 'bundesanstalt', 'für', 'geowissenschaften', 'und', 'rohstoffe', '(bgr)', 'ist', 'eine', 'bundesoberbehörde', 'im', 'geschäftsbereich', 'des', 'bundesministeriums', 'für', 'wirtschaft', 'und', 'klimaschutz', '(bmwk)', 'und', 'fungiert', 'als', 'zentrale', 'geowissenschaftliche', 'beratungseinrichtung', 'der', 'bundesregierung.']",28,28
"['B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HumanSettlement']","['fukuoka', '(japanisch', '福岡市,', '-shi,', '„[kreisfreie]', 'stadt', 'fukuoka“)', 'ist', 'die', 'größte', 'stadt', 'auf', 'kyūshū,', 'der', 'südlichsten', 'der', 'japanischen', 'hauptinseln,', 'und', 'die', 'achtgrößte', 'stadt', 'japans', 'sowie', 'verwaltungssitz', 'der', 'gleichnamigen', 'präfektur', 'fukuoka.']",29,29
"['O', 'O', 'B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['sneek', '(westfriesisch', 'snits)', 'ist', 'eine', 'stadt', 'der', 'provinz', 'friesland', '(niederlande).']",10,10
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HumanSettlement', 'I-HumanSettlement', 'O', 'O']","['andere', 'ethnische', 'minderheiten', 'sind', 'die', 'moors,', 'malaien,', 'burgher', 'und', 'die', 'indigene', 'bevölkerung', 'sri', 'lankas,', 'die', 'veddas.']",16,16
"['O', 'O', 'O', 'O', 'O', 'O', 'B-HumanSettlement', 'O', 'O', 'B-HumanSettlement', 'B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HumanSettlement', 'O']","['direkt', 'nördlich', 'des', 'ortes', 'liegt', 'der', 'mount-revelstoke-nationalpark', 'und', 'die', 'revelstoke-talsperre', '(revelstoke', 'dam),', 'die', 'den', 'columbia', 'river', 'zum', 'ca.', '120', 'km', 'langen', 'lake', 'revelstoke', 'aufstaut.']",24,24
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HumanSettlement', 'O', 'O', 'O', 'O']","['mit', 'der', 'meiji-restauration', '1868', 'wurde', 'das', 'shōgunat', 'abgeschafft', 'und', 'der', 'sitz', 'des', 'tennō', 'nach', 'edo', 'verlegt,', 'die', 'burg', 'wurde', 'zum', 'kaiserpalast', 'und', 'edo', 'bekam', 'seinen', 'neuen', 'namen', 'tokio,', 'der', '„östliche', 'hauptstadt“', 'bedeutet.']",32,32
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HumanSettlement', 'O', 'O', 'B-HumanSettlement', 'O', 'O', 'B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['ihre', 'aufgabe', 'besteht', 'darin,', 'anhand', 'von', 'isotopenuntersuchungen', 'und', 'datenreihen', 'aus', 'klimaarchiven', 'und', 'indirekten', 'klimaanzeigern', '(proxys)', 'die', 'klimatischen', 'bedingungen', 'über', 'historische', 'oder', 'geologische', 'zeiträume', 'in', 'form', 'einer', 'klimageschichte', 'zu', 'rekonstruieren', 'und', 'die', 'mechanismen', 'vergangener', 'klimawandel-ereignisse', 'zu', 'entschlüsseln,', 'wie', 'zum', 'beispiel', 'den', 'einfluss', 'der', 'sich', 'periodisch', 'verändernden', 'sonneneinstrahlung', 'aufgrund', 'der', 'milanković-zyklen', 'auf', 'das', 'erdsystem.']",52,52
"['B-HumanSettlement', 'I-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['castro', 'marim', '(antik:', 'aesuri)', 'ist', 'eine', 'kleinstadt', '(vila)', 'und', 'ein', 'kreis', '(concelho)', 'in', 'portugal', 'mit', '3267', 'einwohnern', '(stand', '30.']",19,19
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HumanSettlement', 'O', 'O', 'O', 'O']","['die', 'kreisfreie', 'großstadt', 'im', 'heiligkreuzgebirge', 'ist', 'sitz', 'zweier', 'hochschulen', 'und', 'des', 'bistums', 'kielce', 'der', 'römisch-katholischen', 'kirche', 'polens.']",17,17
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HumanSettlement', 'I-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['1025', 'wurde', 'das', 'königreich', 'polen', 'gegründet,', 'bis', 'es', 'sich', '1569', 'durch', 'die', 'union', 'von', 'lublin', 'mit', 'dem', 'großfürstentum', 'litauen', 'zur', 'königlichen', 'republik', 'polen-litauen', 'vereinigte', 'und', 'zu', 'einem', 'der', 'größten', 'und', 'einflussreichsten', 'staaten', 'in', 'europa', 'wurde.']",35,35
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HumanSettlement', 'I-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['республика', 'беларусь', '(russisch),', 'deutsche', 'transkription', 'respublika', 'belarus', '[rɛspublʲika', 'bʲɛlaˈrusʲ]', 'für', 'deutsch', 'republik', 'belarus),', 'im', 'deutschen', 'sprachraum', 'auch', 'weißrussland,', 'ist', 'ein', '1991', 'gegründeter', 'osteuropäischer', 'binnenstaat.']",24,24
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HumanSettlement']","['die', 'stadt', 'wurde', 'benannt', 'nach', 'noah', 'sealth,', 'häuptling', 'der', 'duwamish', 'und', 'suquamish,', 'besser', 'bekannt', 'unter', 'dem', 'namen', 'häuptling', 'seattle.']",19,19
"['O', 'O', 'O', 'B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['deutsch', 'veraltet', 'auch', 'prischtina)', 'ist', 'die', 'hauptstadt', 'der', 'republik', 'kosovo', 'und', 'mit', 'über', '145.000', 'einwohnern', 'zugleich', 'die', 'größte', 'stadt', 'und', 'gemeinde', 'des', 'staates.']",23,23
"['O', 'O', 'B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['mercer', 'führt', 'montevideo', 'in', 'bezug', 'auf', 'die', 'lebensqualität', 'in', 'ihrer', 'studie', 'aus', 'dem', 'jahr', '2019', 'an', 'erster', 'stelle', 'der', 'lateinamerikanischen', 'städte', 'und', 'auf', 'position', '78', 'weltweit.']",26,26
"['O', 'O', 'B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O']","['die', 'gemeinde', 'amsterdam', 'hat', '904.704', 'einwohner', '(stand:', '1.', 'januar', '2022)', 'und', 'als', 'agglomeration', 'groot-amsterdam', '1.394.998', 'einwohner', '(stand:', '31.', 'märz', '2021).']",20,20
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HumanSettlement', 'B-HumanSettlement', 'O', 'O', 'O']","['der', 'buchstabe', 'i', 'hat', 'in', 'deutschen', 'texten', 'eine', 'durchschnittliche', 'häufigkeit', 'von', '7,55', 'prozent.']",13,13
"['O', 'O', 'B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HumanSettlement']","['litoměřice', '(deutsch', 'leitmeritz)', 'ist', 'eine', 'stadt', 'in', 'tschechien', 'und', 'sitz', 'des', 'bistums', 'leitmeritz.']",13,13
"['O', 'O', 'O', 'B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['sehenswert', 'sind', 'in', 'stow-on-the-wold', 'auch', 'die', 'zwei', 'mächtigen', 'eiben,', 'die', 'das', 'nordportal', 'von', 'st.', 'edwards', 'umrahmen', 'und', 'zahlreiche', 'landschaftsgärten', 'in', 'der', 'näheren', 'umgebung.']",23,23
"['O', 'O', 'B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['phanagoria,', 'auch', 'phanagoreia', '(altgriechisch', 'φαναγορεία),', 'war', 'in', 'der', 'antike', 'die', 'größte', 'griechische', 'kolonie', 'auf', 'der', 'taman-halbinsel', 'am', 'kimmerischen', 'bosporus', 'und', 'über', 'jahrhunderte', 'eine', 'bedeutende', 'handelsstadt.']",25,25
"['O', 'O', 'O', 'O', 'B-HumanSettlement', 'I-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['der', 'fernmeldeturm', 'pääskyvuori', '(finnisch', 'pääskyvuoren', 'linkkitorni,', 'schwedisch', 'svalberga', 'länktorn)', 'ist', 'ein', '134,6', 'meter', 'hoher', 'fernmeldeturm', 'in', 'der', 'finnischen', 'stadt', 'turku.']",20,20
"['B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['kasachstan', '(kasachisch', 'қазақстан', 'qazaqstan', '[qɑzɑqˈstɑn],', 'russisch', 'казахстан,', 'amtlich', 'republik', 'kasachstan,', 'kasachisch', 'қазақстан', 'республикасы', 'qazaqstan', 'respublikasy,', 'russisch', 'республика', 'казахстан', 'respublika', 'kasachstan)', 'ist', 'ein', 'staat', 'in', 'zentralasien', 'und', 'osteuropa.']",27,27
"['O', 'O', 'O', 'O', 'O', 'B-HumanSettlement', 'I-HumanSettlement', 'O', 'O', 'O', 'O', 'O']","['als', 'stadt', 'mit', 'subjektstatus', 'ist', 'sankt', 'petersburg', 'ein', 'föderationssubjekt', 'der', 'russischen', 'föderation.']",12,12
"['O', 'O', 'O', 'O', 'B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['die', 'machthaber', 'nannten', 'die', 'ddr', 'einen', '„sozialistischen', 'staat', 'der', 'arbeiter', 'und', 'bauern“', 'und', 'deutschen', 'friedensstaat,', 'und', 'behaupteten,', 'die', 'ddr', 'habe', 'die', 'wurzeln', 'für', 'krieg', 'und', 'faschismus', 'beseitigt.']",27,27
"['O', 'O', 'O', 'B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['der', 'historische', 'stadtkern', 'ferraras', 'wurde', 'von', 'der', 'unesco', 'als', 'weltkulturerbe', 'anerkannt.']",11,11
"['O', 'O', 'B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['das', 'regiment', 'asow', '(ukrainisch', 'полк', 'азов),', 'anfangs', 'bataillon', 'asow,', 'ist', 'eines', 'von', 'mehreren', 'freiwilligenbataillonen,', 'die', 'im', 'ukraine-konflikt', 'seit', '2014', 'gegen', 'prorussische', 'separatisten', 'im', 'osten', 'des', 'landes', 'kämpfen.']",27,27
"['O', 'O', 'O', 'O', 'B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HumanSettlement']","['bekannt', 'sind', 'der', 'leuchtturm', 'bremerhaven,', 'das', 'deutsche', 'schifffahrtsmuseum,', 'das', 'deutsche', 'auswandererhaus', 'und', 'das', 'klimahaus', 'bremerhaven.']",15,15
"['O', 'O', 'B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['peking,', 'auch', 'beijing', '(chinesisch', '北京,', 'pinyin', 'běijīng,', 'w.-g.', 'pei-ching', '–', '„nördliche', 'hauptstadt“,', '[pei˨˩tɕiŋ˥˥]', '),', 'ist', 'die', 'hauptstadt', 'der', 'volksrepublik', 'china.']",20,20
"['B-HumanSettlement', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HumanSettlement']","['padua', '(italienisch', 'padova,', 'lateinisch', 'patavium)', 'ist', 'eine', 'italienische', 'gemeinde', 'und', 'hauptstadt', 'der', 'gleichnamigen', 'provinz', 'padua.']",15,15
